,iso3,year,democracy
13531,MAR,1844,0.013
13532,MAR,1845,0.013
13533,MAR,1846,0.013
13534,MAR,1847,0.013
13535,MAR,1848,0.013
13536,MAR,1849,0.013
13537,MAR,1850,0.013
13538,MAR,1851,0.013
13539,MAR,1852,0.013
13540,MAR,1853,0.013
13541,MAR,1854,0.013
13542,MAR,1855,0.013
13543,MAR,1856,0.013
13544,MAR,1857,0.013
13545,MAR,1858,0.013
13546,MAR,1859,0.013
13547,MAR,1860,0.013
13548,MAR,1861,0.013
13549,MAR,1862,0.013
13550,MAR,1863,0.013
13551,MAR,1864,0.013
13552,MAR,1865,0.013
13553,MAR,1866,0.013
13554,MAR,1867,0.013
13555,MAR,1868,0.013
13556,MAR,1869,0.013
13557,MAR,1870,0.013
13558,MAR,1871,0.013
13559,MAR,1872,0.013
13560,MAR,1873,0.013
13561,MAR,1874,0.013
13562,MAR,1875,0.013
13563,MAR,1876,0.013
13564,MAR,1877,0.013
13565,MAR,1878,0.013
13566,MAR,1879,0.013
13567,MAR,1880,0.013
13568,MAR,1881,0.013
13569,MAR,1882,0.013
13570,MAR,1883,0.013
13571,MAR,1884,0.013
13572,MAR,1885,0.013
13573,MAR,1886,0.013
13574,MAR,1887,0.013
13575,MAR,1888,0.013
13576,MAR,1889,0.013
13577,MAR,1890,0.013
13578,MAR,1891,0.013
13579,MAR,1892,0.013
13580,MAR,1893,0.013
13581,MAR,1894,0.013
13582,MAR,1895,0.019
13583,MAR,1896,0.019
13584,MAR,1897,0.019
13585,MAR,1898,0.019
13586,MAR,1899,0.019
13587,MAR,1900,0.02
13588,MAR,1901,0.028
13589,MAR,1902,0.028
13590,MAR,1903,0.028
13591,MAR,1904,0.028
13592,MAR,1905,0.028
13593,MAR,1906,0.028
13594,MAR,1907,0.028
13595,MAR,1908,0.028
13596,MAR,1909,0.028
13597,MAR,1910,0.029
13598,MAR,1911,0.029
13599,MAR,1912,0.034
13600,MAR,1913,0.034
13601,MAR,1914,0.034
13602,MAR,1915,0.034
13603,MAR,1916,0.034
13604,MAR,1917,0.034
13605,MAR,1918,0.034
13606,MAR,1919,0.038
13607,MAR,1920,0.038
13608,MAR,1921,0.038
13609,MAR,1922,0.038
13610,MAR,1923,0.038
13611,MAR,1924,0.038
13612,MAR,1925,0.04
13613,MAR,1926,0.04
13614,MAR,1927,0.04
13615,MAR,1928,0.04
13616,MAR,1929,0.04
13617,MAR,1930,0.04
13618,MAR,1931,0.04
13619,MAR,1932,0.04
13620,MAR,1933,0.04
13621,MAR,1934,0.041
13622,MAR,1935,0.041
13623,MAR,1936,0.041
13624,MAR,1937,0.042
13625,MAR,1938,0.042
13626,MAR,1939,0.042
13627,MAR,1940,0.042
13628,MAR,1941,0.042
13629,MAR,1942,0.042
13630,MAR,1943,0.048
13631,MAR,1944,0.051
13632,MAR,1945,0.051
13633,MAR,1946,0.051
13634,MAR,1947,0.051
13635,MAR,1948,0.051
13636,MAR,1949,0.051
13637,MAR,1950,0.051
13638,MAR,1951,0.051
13639,MAR,1952,0.051
13640,MAR,1953,0.051
13641,MAR,1954,0.051
13642,MAR,1955,0.051
13643,MAR,1956,0.063
13644,MAR,1957,0.069
13645,MAR,1958,0.069
13646,MAR,1959,0.067
13647,MAR,1960,0.073
13648,MAR,1961,0.07
13649,MAR,1962,0.07
13650,MAR,1963,0.154
13651,MAR,1964,0.169
13652,MAR,1965,0.161
13653,MAR,1966,0.134
13654,MAR,1967,0.134
13655,MAR,1968,0.134
13656,MAR,1969,0.125
13657,MAR,1970,0.136
13658,MAR,1971,0.153
13659,MAR,1972,0.153
13660,MAR,1973,0.151
13661,MAR,1974,0.137
13662,MAR,1975,0.132
13663,MAR,1976,0.132
13664,MAR,1977,0.148
13665,MAR,1978,0.159
13666,MAR,1979,0.162
13667,MAR,1980,0.162
13668,MAR,1981,0.162
13669,MAR,1982,0.162
13670,MAR,1983,0.162
13671,MAR,1984,0.162
13672,MAR,1985,0.162
13673,MAR,1986,0.162
13674,MAR,1987,0.164
13675,MAR,1988,0.164
13676,MAR,1989,0.164
13677,MAR,1990,0.17
13678,MAR,1991,0.171
13679,MAR,1992,0.187
13680,MAR,1993,0.192
13681,MAR,1994,0.194
13682,MAR,1995,0.194
13683,MAR,1996,0.194
13684,MAR,1997,0.204
13685,MAR,1998,0.217
13686,MAR,1999,0.219
13687,MAR,2000,0.241
13688,MAR,2001,0.242
13689,MAR,2002,0.246
13690,MAR,2003,0.254
13691,MAR,2004,0.254
13692,MAR,2005,0.263
13693,MAR,2006,0.261
13694,MAR,2007,0.264
13695,MAR,2008,0.256
13696,MAR,2009,0.258
13697,MAR,2010,0.26
13698,MAR,2011,0.264
13699,MAR,2012,0.266
13700,MAR,2013,0.271
13701,MAR,2014,0.271
13702,MAR,2015,0.266
13703,MAR,2016,0.269
13704,MAR,2017,0.263
13705,MAR,2018,0.264
13706,MAR,2019,0.261
13707,MAR,2020,0.257
13708,MAR,2021,0.264
13709,MAR,2022,0.264
13710,NLD,1789,0.077
13711,NLD,1790,0.077
13712,NLD,1791,0.077
13713,NLD,1792,0.077
13714,NLD,1793,0.077
13715,NLD,1794,0.077
13716,NLD,1795,0.098
13717,NLD,1796,0.136
13718,NLD,1797,0.185
13719,NLD,1798,0.183
13720,NLD,1799,0.129
13721,NLD,1800,0.129
13722,NLD,1801,0.13
13723,NLD,1802,0.13
13724,NLD,1803,0.13
13725,NLD,1804,0.13
13726,NLD,1805,0.096
13727,NLD,1806,0.08
13728,NLD,1807,0.08
13729,NLD,1808,0.08
13730,NLD,1809,0.08
13731,NLD,1810,0.08
13732,NLD,1813,0.043
13733,NLD,1814,0.043
13734,NLD,1815,0.094
13735,NLD,1816,0.099
13736,NLD,1817,0.099
13737,NLD,1818,0.099
13738,NLD,1819,0.099
13739,NLD,1820,0.099
13740,NLD,1821,0.099
13741,NLD,1822,0.099
13742,NLD,1823,0.099
13743,NLD,1824,0.099
13744,NLD,1825,0.099
13745,NLD,1826,0.099
13746,NLD,1827,0.099
13747,NLD,1828,0.099
13748,NLD,1829,0.099
13749,NLD,1830,0.103
13750,NLD,1831,0.109
13751,NLD,1832,0.109
13752,NLD,1833,0.109
13753,NLD,1834,0.109
13754,NLD,1835,0.109
13755,NLD,1836,0.109
13756,NLD,1837,0.109
13757,NLD,1838,0.109
13758,NLD,1839,0.109
13759,NLD,1840,0.109
13760,NLD,1841,0.109
13761,NLD,1842,0.109
13762,NLD,1843,0.109
13763,NLD,1844,0.109
13764,NLD,1845,0.109
13765,NLD,1846,0.109
13766,NLD,1847,0.109
13767,NLD,1848,0.182
13768,NLD,1849,0.371
13769,NLD,1850,0.371
13770,NLD,1851,0.372
13771,NLD,1852,0.372
13772,NLD,1853,0.371
13773,NLD,1854,0.371
13774,NLD,1855,0.371
13775,NLD,1856,0.372
13776,NLD,1857,0.373
13777,NLD,1858,0.373
13778,NLD,1859,0.372
13779,NLD,1860,0.375
13780,NLD,1861,0.375
13781,NLD,1862,0.375
13782,NLD,1863,0.375
13783,NLD,1864,0.375
13784,NLD,1865,0.375
13785,NLD,1866,0.375
13786,NLD,1867,0.375
13787,NLD,1868,0.375
13788,NLD,1869,0.375
13789,NLD,1870,0.374
13790,NLD,1871,0.375
13791,NLD,1872,0.375
13792,NLD,1873,0.375
13793,NLD,1874,0.378
13794,NLD,1875,0.379
13795,NLD,1876,0.38
13796,NLD,1877,0.378
13797,NLD,1878,0.376
13798,NLD,1879,0.378
13799,NLD,1880,0.379
13800,NLD,1881,0.379
13801,NLD,1882,0.378
13802,NLD,1883,0.378
13803,NLD,1884,0.378
13804,NLD,1885,0.378
13805,NLD,1886,0.382
13806,NLD,1887,0.383
13807,NLD,1888,0.414
13808,NLD,1889,0.414
13809,NLD,1890,0.414
13810,NLD,1891,0.413
13811,NLD,1892,0.413
13812,NLD,1893,0.413
13813,NLD,1894,0.412
13814,NLD,1895,0.412
13815,NLD,1896,0.448
13816,NLD,1897,0.449
13817,NLD,1898,0.45
13818,NLD,1899,0.45
13819,NLD,1900,0.469
13820,NLD,1901,0.459
13821,NLD,1902,0.451
13822,NLD,1903,0.451
13823,NLD,1904,0.451
13824,NLD,1905,0.451
13825,NLD,1906,0.451
13826,NLD,1907,0.451
13827,NLD,1908,0.451
13828,NLD,1909,0.452
13829,NLD,1910,0.468
13830,NLD,1911,0.468
13831,NLD,1912,0.468
13832,NLD,1913,0.467
13833,NLD,1914,0.467
13834,NLD,1915,0.467
13835,NLD,1916,0.467
13836,NLD,1917,0.475
13837,NLD,1918,0.538
13838,NLD,1919,0.551
13839,NLD,1920,0.733
13840,NLD,1921,0.733
13841,NLD,1922,0.738
13842,NLD,1923,0.743
13843,NLD,1924,0.743
13844,NLD,1925,0.74
13845,NLD,1926,0.738
13846,NLD,1927,0.738
13847,NLD,1928,0.738
13848,NLD,1929,0.74
13849,NLD,1930,0.742
13850,NLD,1931,0.742
13851,NLD,1932,0.742
13852,NLD,1933,0.743
13853,NLD,1934,0.743
13854,NLD,1935,0.743
13855,NLD,1936,0.737
13856,NLD,1937,0.737
13857,NLD,1938,0.737
13858,NLD,1939,0.737
13859,NLD,1940,0.22
13860,NLD,1941,0.15
13861,NLD,1942,0.147
13862,NLD,1943,0.147
13863,NLD,1944,0.146
13864,NLD,1945,0.187
13865,NLD,1946,0.526
13866,NLD,1947,0.761
13867,NLD,1948,0.767
13868,NLD,1949,0.783
13869,NLD,1950,0.783
13870,NLD,1951,0.783
13871,NLD,1952,0.775
13872,NLD,1953,0.767
13873,NLD,1954,0.767
13874,NLD,1955,0.763
13875,NLD,1956,0.784
13876,NLD,1957,0.793
13877,NLD,1958,0.793
13878,NLD,1959,0.793
13879,NLD,1960,0.792
13880,NLD,1961,0.792
13881,NLD,1962,0.792
13882,NLD,1963,0.795
13883,NLD,1964,0.797
13884,NLD,1965,0.797
13885,NLD,1966,0.817
13886,NLD,1967,0.825
13887,NLD,1968,0.828
13888,NLD,1969,0.839
13889,NLD,1970,0.842
13890,NLD,1971,0.844
13891,NLD,1972,0.848
13892,NLD,1973,0.847
13893,NLD,1974,0.847
13894,NLD,1975,0.847
13895,NLD,1976,0.847
13896,NLD,1977,0.845
13897,NLD,1978,0.845
13898,NLD,1979,0.855
13899,NLD,1980,0.859
13900,NLD,1981,0.863
13901,NLD,1982,0.864
13902,NLD,1983,0.86
13903,NLD,1984,0.86
13904,NLD,1985,0.86
13905,NLD,1986,0.863
13906,NLD,1987,0.864
13907,NLD,1988,0.864
13908,NLD,1989,0.864
13909,NLD,1990,0.863
13910,NLD,1991,0.863
13911,NLD,1992,0.863
13912,NLD,1993,0.863
13913,NLD,1994,0.861
13914,NLD,1995,0.861
13915,NLD,1996,0.861
13916,NLD,1997,0.856
13917,NLD,1998,0.848
13918,NLD,1999,0.865
13919,NLD,2000,0.856
13920,NLD,2001,0.856
13921,NLD,2002,0.852
13922,NLD,2003,0.861
13923,NLD,2004,0.862
13924,NLD,2005,0.862
13925,NLD,2006,0.866
13926,NLD,2007,0.872
13927,NLD,2008,0.872
13928,NLD,2009,0.872
13929,NLD,2010,0.873
13930,NLD,2011,0.874
13931,NLD,2012,0.869
13932,NLD,2013,0.871
13933,NLD,2014,0.879
13934,NLD,2015,0.879
13935,NLD,2016,0.879
13936,NLD,2017,0.874
13937,NLD,2018,0.878
13938,NLD,2019,0.871
13939,NLD,2020,0.864
13940,NLD,2021,0.863
13941,NLD,2022,0.852
13942,PAN,1903,0.176
13943,PAN,1904,0.292
13944,PAN,1905,0.303
13945,PAN,1906,0.298
13946,PAN,1907,0.294
13947,PAN,1908,0.296
13948,PAN,1909,0.298
13949,PAN,1910,0.299
13950,PAN,1911,0.3
13951,PAN,1912,0.298
13952,PAN,1913,0.295
13953,PAN,1914,0.297
13954,PAN,1915,0.3
13955,PAN,1916,0.3
13956,PAN,1917,0.301
13957,PAN,1918,0.3
13958,PAN,1919,0.301
13959,PAN,1920,0.303
13960,PAN,1921,0.306
13961,PAN,1922,0.306
13962,PAN,1923,0.306
13963,PAN,1924,0.306
13964,PAN,1925,0.306
13965,PAN,1926,0.306
13966,PAN,1927,0.306
13967,PAN,1928,0.317
13968,PAN,1929,0.322
13969,PAN,1930,0.321
13970,PAN,1931,0.314
13971,PAN,1932,0.306
13972,PAN,1933,0.299
13973,PAN,1934,0.299
13974,PAN,1935,0.299
13975,PAN,1936,0.313
13976,PAN,1937,0.318
13977,PAN,1938,0.318
13978,PAN,1939,0.318
13979,PAN,1940,0.317
13980,PAN,1941,0.31
13981,PAN,1942,0.313
13982,PAN,1943,0.313
13983,PAN,1944,0.313
13984,PAN,1945,0.308
13985,PAN,1946,0.216
13986,PAN,1947,0.238
13987,PAN,1948,0.306
13988,PAN,1949,0.328
13989,PAN,1950,0.328
13990,PAN,1951,0.258
13991,PAN,1952,0.262
13992,PAN,1953,0.371
13993,PAN,1954,0.371
13994,PAN,1955,0.371
13995,PAN,1956,0.373
13996,PAN,1957,0.372
13997,PAN,1958,0.372
13998,PAN,1959,0.372
13999,PAN,1960,0.386
14000,PAN,1961,0.391
14001,PAN,1962,0.391
14002,PAN,1963,0.391
14003,PAN,1964,0.344
14004,PAN,1965,0.33
14005,PAN,1966,0.327
14006,PAN,1967,0.326
14007,PAN,1968,0.235
14008,PAN,1969,0.092
14009,PAN,1970,0.09
14010,PAN,1971,0.09
14011,PAN,1972,0.095
14012,PAN,1973,0.103
14013,PAN,1974,0.103
14014,PAN,1975,0.103
14015,PAN,1976,0.103
14016,PAN,1977,0.103
14017,PAN,1978,0.105
14018,PAN,1979,0.122
14019,PAN,1980,0.135
14020,PAN,1981,0.126
14021,PAN,1982,0.124
14022,PAN,1983,0.124
14023,PAN,1984,0.135
14024,PAN,1985,0.134
14025,PAN,1986,0.133
14026,PAN,1987,0.133
14027,PAN,1988,0.133
14028,PAN,1989,0.145
14029,PAN,1990,0.308
14030,PAN,1991,0.691
14031,PAN,1992,0.707
14032,PAN,1993,0.711
14033,PAN,1994,0.711
14034,PAN,1995,0.715
14035,PAN,1996,0.715
14036,PAN,1997,0.715
14037,PAN,1998,0.702
14038,PAN,1999,0.704
14039,PAN,2000,0.731
14040,PAN,2001,0.739
14041,PAN,2002,0.739
14042,PAN,2003,0.739
14043,PAN,2004,0.739
14044,PAN,2005,0.739
14045,PAN,2006,0.739
14046,PAN,2007,0.739
14047,PAN,2008,0.739
14048,PAN,2009,0.742
14049,PAN,2010,0.744
14050,PAN,2011,0.744
14051,PAN,2012,0.744
14052,PAN,2013,0.75
14053,PAN,2014,0.744
14054,PAN,2015,0.755
14055,PAN,2016,0.755
14056,PAN,2017,0.739
14057,PAN,2018,0.731
14058,PAN,2019,0.734
14059,PAN,2020,0.736
14060,PAN,2021,0.738
14061,PAN,2022,0.729
14062,PNG,1900,0.085
14063,PNG,1901,0.085
14064,PNG,1902,0.085
14065,PNG,1903,0.085
14066,PNG,1904,0.085
14067,PNG,1905,0.085
14068,PNG,1906,0.085
14069,PNG,1907,0.085
14070,PNG,1908,0.085
14071,PNG,1909,0.085
14072,PNG,1910,0.085
14073,PNG,1911,0.085
14074,PNG,1912,0.085
14075,PNG,1913,0.085
14076,PNG,1914,0.085
14077,PNG,1915,0.083
14078,PNG,1916,0.083
14079,PNG,1917,0.083
14080,PNG,1918,0.083
14081,PNG,1919,0.083
14082,PNG,1920,0.083
14083,PNG,1921,0.083
14084,PNG,1922,0.083
14085,PNG,1923,0.083
14086,PNG,1924,0.083
14087,PNG,1925,0.083
14088,PNG,1926,0.083
14089,PNG,1927,0.083
14090,PNG,1928,0.083
14091,PNG,1929,0.083
14092,PNG,1930,0.083
14093,PNG,1931,0.083
14094,PNG,1932,0.083
14095,PNG,1933,0.083
14096,PNG,1934,0.083
14097,PNG,1935,0.083
14098,PNG,1936,0.083
14099,PNG,1937,0.083
14100,PNG,1938,0.083
14101,PNG,1939,0.083
14102,PNG,1940,0.083
14103,PNG,1941,0.083
14104,PNG,1942,0.083
14105,PNG,1943,0.083
14106,PNG,1944,0.083
14107,PNG,1945,0.083
14108,PNG,1946,0.11
14109,PNG,1947,0.11
14110,PNG,1948,0.11
14111,PNG,1949,0.11
14112,PNG,1950,0.113
14113,PNG,1951,0.194
14114,PNG,1952,0.194
14115,PNG,1953,0.194
14116,PNG,1954,0.194
14117,PNG,1955,0.194
14118,PNG,1956,0.194
14119,PNG,1957,0.194
14120,PNG,1958,0.194
14121,PNG,1959,0.194
14122,PNG,1960,0.234
14123,PNG,1961,0.241
14124,PNG,1962,0.242
14125,PNG,1963,0.242
14126,PNG,1964,0.292
14127,PNG,1965,0.292
14128,PNG,1966,0.292
14129,PNG,1967,0.292
14130,PNG,1968,0.294
14131,PNG,1969,0.294
14132,PNG,1970,0.306
14133,PNG,1971,0.306
14134,PNG,1972,0.31
14135,PNG,1973,0.525
14136,PNG,1974,0.525
14137,PNG,1975,0.582
14138,PNG,1976,0.582
14139,PNG,1977,0.571
14140,PNG,1978,0.563
14141,PNG,1979,0.563
14142,PNG,1980,0.558
14143,PNG,1981,0.558
14144,PNG,1982,0.552
14145,PNG,1983,0.547
14146,PNG,1984,0.547
14147,PNG,1985,0.547
14148,PNG,1986,0.547
14149,PNG,1987,0.543
14150,PNG,1988,0.539
14151,PNG,1989,0.541
14152,PNG,1990,0.541
14153,PNG,1991,0.541
14154,PNG,1992,0.532
14155,PNG,1993,0.525
14156,PNG,1994,0.525
14157,PNG,1995,0.525
14158,PNG,1996,0.525
14159,PNG,1997,0.524
14160,PNG,1998,0.524
14161,PNG,1999,0.524
14162,PNG,2000,0.524
14163,PNG,2001,0.524
14164,PNG,2002,0.525
14165,PNG,2003,0.525
14166,PNG,2004,0.519
14167,PNG,2005,0.519
14168,PNG,2006,0.519
14169,PNG,2007,0.481
14170,PNG,2008,0.444
14171,PNG,2009,0.444
14172,PNG,2010,0.444
14173,PNG,2011,0.443
14174,PNG,2012,0.43
14175,PNG,2013,0.42
14176,PNG,2014,0.418
14177,PNG,2015,0.418
14178,PNG,2016,0.418
14179,PNG,2017,0.42
14180,PNG,2018,0.432
14181,PNG,2019,0.435
14182,PNG,2020,0.434
14183,PNG,2021,0.434
14184,PNG,2022,0.458
14185,QAT,1900,0.011
14186,QAT,1901,0.011
14187,QAT,1902,0.011
14188,QAT,1903,0.011
14189,QAT,1904,0.011
14190,QAT,1905,0.011
14191,QAT,1906,0.011
14192,QAT,1907,0.011
14193,QAT,1908,0.011
14194,QAT,1909,0.011
14195,QAT,1910,0.011
14196,QAT,1911,0.011
14197,QAT,1912,0.011
14198,QAT,1913,0.011
14199,QAT,1914,0.011
14200,QAT,1915,0.011
14201,QAT,1916,0.011
14202,QAT,1917,0.011
14203,QAT,1918,0.013
14204,QAT,1919,0.013
14205,QAT,1920,0.013
14206,QAT,1921,0.013
14207,QAT,1922,0.013
14208,QAT,1923,0.013
14209,QAT,1924,0.013
14210,QAT,1925,0.013
14211,QAT,1926,0.013
14212,QAT,1927,0.013
14213,QAT,1928,0.013
14214,QAT,1929,0.013
14215,QAT,1930,0.013
14216,QAT,1931,0.013
14217,QAT,1932,0.013
14218,QAT,1933,0.013
14219,QAT,1934,0.013
14220,QAT,1935,0.013
14221,QAT,1936,0.013
14222,QAT,1937,0.013
14223,QAT,1938,0.013
14224,QAT,1939,0.013
14225,QAT,1940,0.013
14226,QAT,1941,0.013
14227,QAT,1942,0.013
14228,QAT,1943,0.013
14229,QAT,1944,0.013
14230,QAT,1945,0.013
14231,QAT,1946,0.013
14232,QAT,1947,0.013
14233,QAT,1948,0.013
14234,QAT,1949,0.013
14235,QAT,1950,0.014
14236,QAT,1951,0.014
14237,QAT,1952,0.014
14238,QAT,1953,0.014
14239,QAT,1954,0.014
14240,QAT,1955,0.014
14241,QAT,1956,0.014
14242,QAT,1957,0.014
14243,QAT,1958,0.014
14244,QAT,1959,0.014
14245,QAT,1960,0.014
14246,QAT,1961,0.014
14247,QAT,1962,0.013
14248,QAT,1963,0.013
14249,QAT,1964,0.013
14250,QAT,1965,0.013
14251,QAT,1966,0.013
14252,QAT,1967,0.013
14253,QAT,1968,0.013
14254,QAT,1969,0.013
14255,QAT,1970,0.018
14256,QAT,1971,0.018
14257,QAT,1972,0.018
14258,QAT,1973,0.018
14259,QAT,1974,0.018
14260,QAT,1975,0.018
14261,QAT,1976,0.018
14262,QAT,1977,0.018
14263,QAT,1978,0.018
14264,QAT,1979,0.017
14265,QAT,1980,0.017
14266,QAT,1981,0.017
14267,QAT,1982,0.017
14268,QAT,1983,0.017
14269,QAT,1984,0.017
14270,QAT,1985,0.017
14271,QAT,1986,0.017
14272,QAT,1987,0.017
14273,QAT,1988,0.017
14274,QAT,1989,0.017
14275,QAT,1990,0.017
14276,QAT,1991,0.017
14277,QAT,1992,0.017
14278,QAT,1993,0.017
14279,QAT,1994,0.018
14280,QAT,1995,0.018
14281,QAT,1996,0.019
14282,QAT,1997,0.019
14283,QAT,1998,0.018
14284,QAT,1999,0.018
14285,QAT,2000,0.02
14286,QAT,2001,0.02
14287,QAT,2002,0.02
14288,QAT,2003,0.042
14289,QAT,2004,0.042
14290,QAT,2005,0.042
14291,QAT,2006,0.042
14292,QAT,2007,0.042
14293,QAT,2008,0.042
14294,QAT,2009,0.042
14295,QAT,2010,0.042
14296,QAT,2011,0.044
14297,QAT,2012,0.043
14298,QAT,2013,0.043
14299,QAT,2014,0.043
14300,QAT,2015,0.043
14301,QAT,2016,0.041
14302,QAT,2017,0.042
14303,QAT,2018,0.043
14304,QAT,2019,0.041
14305,QAT,2020,0.04
14306,QAT,2021,0.09
14307,QAT,2022,0.088
14308,SLE,1900,0.075
14309,SLE,1901,0.075
14310,SLE,1902,0.075
14311,SLE,1903,0.075
14312,SLE,1904,0.075
14313,SLE,1905,0.075
14314,SLE,1906,0.075
14315,SLE,1907,0.075
14316,SLE,1908,0.075
14317,SLE,1909,0.075
14318,SLE,1910,0.075
14319,SLE,1911,0.075
14320,SLE,1912,0.075
14321,SLE,1913,0.075
14322,SLE,1914,0.075
14323,SLE,1915,0.075
14324,SLE,1916,0.075
14325,SLE,1917,0.075
14326,SLE,1918,0.075
14327,SLE,1919,0.075
14328,SLE,1920,0.075
14329,SLE,1921,0.075
14330,SLE,1922,0.075
14331,SLE,1923,0.075
14332,SLE,1924,0.075
14333,SLE,1925,0.078
14334,SLE,1926,0.078
14335,SLE,1927,0.078
14336,SLE,1928,0.078
14337,SLE,1929,0.078
14338,SLE,1930,0.078
14339,SLE,1931,0.078
14340,SLE,1932,0.078
14341,SLE,1933,0.078
14342,SLE,1934,0.078
14343,SLE,1935,0.078
14344,SLE,1936,0.078
14345,SLE,1937,0.078
14346,SLE,1938,0.078
14347,SLE,1939,0.078
14348,SLE,1940,0.078
14349,SLE,1941,0.078
14350,SLE,1942,0.078
14351,SLE,1943,0.078
14352,SLE,1944,0.078
14353,SLE,1945,0.078
14354,SLE,1946,0.078
14355,SLE,1947,0.078
14356,SLE,1948,0.081
14357,SLE,1949,0.081
14358,SLE,1950,0.081
14359,SLE,1951,0.133
14360,SLE,1952,0.154
14361,SLE,1953,0.161
14362,SLE,1954,0.161
14363,SLE,1955,0.162
14364,SLE,1956,0.162
14365,SLE,1957,0.168
14366,SLE,1958,0.225
14367,SLE,1959,0.225
14368,SLE,1960,0.235
14369,SLE,1961,0.249
14370,SLE,1962,0.368
14371,SLE,1963,0.367
14372,SLE,1964,0.367
14373,SLE,1965,0.363
14374,SLE,1966,0.363
14375,SLE,1967,0.242
14376,SLE,1968,0.171
14377,SLE,1969,0.163
14378,SLE,1970,0.163
14379,SLE,1971,0.199
14380,SLE,1972,0.209
14381,SLE,1973,0.229
14382,SLE,1974,0.239
14383,SLE,1975,0.239
14384,SLE,1976,0.239
14385,SLE,1977,0.226
14386,SLE,1978,0.197
14387,SLE,1979,0.189
14388,SLE,1980,0.187
14389,SLE,1981,0.178
14390,SLE,1982,0.18
14391,SLE,1983,0.181
14392,SLE,1984,0.181
14393,SLE,1985,0.184
14394,SLE,1986,0.194
14395,SLE,1987,0.194
14396,SLE,1988,0.194
14397,SLE,1989,0.195
14398,SLE,1990,0.195
14399,SLE,1991,0.196
14400,SLE,1992,0.145
14401,SLE,1993,0.144
14402,SLE,1994,0.155
14403,SLE,1995,0.158
14404,SLE,1996,0.285
14405,SLE,1997,0.295
14406,SLE,1998,0.219
14407,SLE,1999,0.23
14408,SLE,2000,0.231
14409,SLE,2001,0.231
14410,SLE,2002,0.302
14411,SLE,2003,0.567
14412,SLE,2004,0.565
14413,SLE,2005,0.565
14414,SLE,2006,0.565
14415,SLE,2007,0.546
14416,SLE,2008,0.515
14417,SLE,2009,0.516
14418,SLE,2010,0.516
14419,SLE,2011,0.516
14420,SLE,2012,0.508
14421,SLE,2013,0.513
14422,SLE,2014,0.513
14423,SLE,2015,0.513
14424,SLE,2016,0.513
14425,SLE,2017,0.513
14426,SLE,2018,0.545
14427,SLE,2019,0.55
14428,SLE,2020,0.552
14429,SLE,2021,0.556
14430,SLE,2022,0.559
14431,ESP,1789,0.019
14432,ESP,1790,0.019
14433,ESP,1791,0.019
14434,ESP,1792,0.019
14435,ESP,1793,0.019
14436,ESP,1794,0.019
14437,ESP,1795,0.019
14438,ESP,1796,0.019
14439,ESP,1797,0.019
14440,ESP,1798,0.019
14441,ESP,1799,0.019
14442,ESP,1800,0.019
14443,ESP,1801,0.019
14444,ESP,1802,0.019
14445,ESP,1803,0.019
14446,ESP,1804,0.019
14447,ESP,1805,0.019
14448,ESP,1806,0.019
14449,ESP,1807,0.019
14450,ESP,1808,0.059
14451,ESP,1809,0.069
14452,ESP,1810,0.069
14453,ESP,1811,0.069
14454,ESP,1812,0.101
14455,ESP,1813,0.121
14456,ESP,1814,0.082
14457,ESP,1815,0.033
14458,ESP,1816,0.033
14459,ESP,1817,0.033
14460,ESP,1818,0.033
14461,ESP,1819,0.033
14462,ESP,1820,0.166
14463,ESP,1821,0.179
14464,ESP,1822,0.179
14465,ESP,1823,0.158
14466,ESP,1824,0.038
14467,ESP,1825,0.038
14468,ESP,1826,0.038
14469,ESP,1827,0.038
14470,ESP,1828,0.038
14471,ESP,1829,0.038
14472,ESP,1830,0.038
14473,ESP,1831,0.038
14474,ESP,1832,0.038
14475,ESP,1833,0.038
14476,ESP,1834,0.064
14477,ESP,1835,0.064
14478,ESP,1836,0.147
14479,ESP,1837,0.157
14480,ESP,1838,0.161
14481,ESP,1839,0.162
14482,ESP,1840,0.18
14483,ESP,1841,0.131
14484,ESP,1842,0.131
14485,ESP,1843,0.13
14486,ESP,1844,0.13
14487,ESP,1845,0.13
14488,ESP,1846,0.126
14489,ESP,1847,0.125
14490,ESP,1848,0.121
14491,ESP,1849,0.121
14492,ESP,1850,0.121
14493,ESP,1851,0.122
14494,ESP,1852,0.122
14495,ESP,1853,0.124
14496,ESP,1854,0.138
14497,ESP,1855,0.146
14498,ESP,1856,0.146
14499,ESP,1857,0.126
14500,ESP,1858,0.129
14501,ESP,1859,0.132
14502,ESP,1860,0.132
14503,ESP,1861,0.132
14504,ESP,1862,0.132
14505,ESP,1863,0.131
14506,ESP,1864,0.13
14507,ESP,1865,0.132
14508,ESP,1866,0.131
14509,ESP,1867,0.13
14510,ESP,1868,0.154
14511,ESP,1869,0.271
14512,ESP,1870,0.272
14513,ESP,1871,0.272
14514,ESP,1872,0.273
14515,ESP,1873,0.273
14516,ESP,1874,0.195
14517,ESP,1875,0.165
14518,ESP,1876,0.164
14519,ESP,1877,0.164
14520,ESP,1878,0.164
14521,ESP,1879,0.139
14522,ESP,1880,0.144
14523,ESP,1881,0.15
14524,ESP,1882,0.158
14525,ESP,1883,0.158
14526,ESP,1884,0.159
14527,ESP,1885,0.159
14528,ESP,1886,0.159
14529,ESP,1887,0.158
