,iso3,year,army
12,BTN,2002,6000.0
13,BTN,2003,6000.0
14,BTN,2004,6000.0
15,BTN,2005,6000.0
16,BTN,2006,6000.0
17,BTN,2007,6000.0
18,BTN,2008,6000.0
19,BTN,2009,6000.0
20,BTN,2010,6000.0
21,BTN,2011,6000.0
22,BTN,2012,6000.0
23,BTN,2013,6000.0
24,BTN,2014,6000.0
25,BTN,2015,6000.0
26,BTN,2016,6000.0
27,BTN,2017,6000.0
28,BTN,2018,6000.0
29,BTN,2019,6000.0
30,BTN,2020,6000.0
31,BTN,2021,6000.0
0,BWA,1990,6000.0
1,BWA,1991,7000.0
2,BWA,1992,7000.0
3,BWA,1993,7000.0
4,BWA,1994,7000.0
5,BWA,1995,8500.0
6,BWA,1996,8500.0
7,BWA,1997,8500.0
8,BWA,1998,9500.0
9,BWA,1999,10000.0
10,BWA,2000,10000.0
11,BWA,2001,10000.0
12,BWA,2002,10500.0
13,BWA,2003,10500.0
14,BWA,2004,10000.0
15,BWA,2005,11000.0
16,BWA,2006,11000.0
17,BWA,2007,11000.0
18,BWA,2008,11000.0
19,BWA,2009,10500.0
20,BWA,2010,10500.0
21,BWA,2011,10500.0
22,BWA,2012,10500.0
23,BWA,2013,10500.0
24,BWA,2014,10500.0
25,BWA,2015,9000.0
26,BWA,2016,9000.0
27,BWA,2017,9000.0
28,BWA,2018,9000.0
29,BWA,2019,9000.0
30,BWA,2020,9000.0
31,BWA,2021,9000.0
0,CAF,1990,4000.0
1,CAF,1991,4000.0
2,CAF,1992,4000.0
3,CAF,1993,4000.0
4,CAF,1994,4000.0
5,CAF,1995,5000.0
6,CAF,1996,5000.0
7,CAF,1997,5000.0
8,CAF,1998,4950.0
9,CAF,1999,5000.0
10,CAF,2000,5400.0
11,CAF,2001,4200.0
12,CAF,2002,3550.0
13,CAF,2003,3600.0
14,CAF,2004,2000.0
15,CAF,2005,3000.0
16,CAF,2006,3000.0
17,CAF,2007,3000.0
18,CAF,2008,3000.0
19,CAF,2009,3150.0
20,CAF,2010,3150.0
21,CAF,2011,3150.0
22,CAF,2012,8150.0
23,CAF,2013,8150.0
24,CAF,2014,8150.0
25,CAF,2015,8150.0
26,CAF,2016,8150.0
27,CAF,2017,8000.0
28,CAF,2018,10150.0
29,CAF,2019,10000.0
30,CAF,2020,10000.0
31,CAF,2021,10000.0
0,CAN,1990,87000.0
1,CAN,1991,86000.0
2,CAN,1992,82000.0
3,CAN,1993,76000.0
4,CAN,1994,75000.0
5,CAN,1995,75700.0
6,CAN,1996,79800.0
7,CAN,1997,72700.0
8,CAN,1998,69950.0
9,CAN,1999,69950.0
10,CAN,2000,68500.0
11,CAN,2001,66100.0
12,CAN,2002,61600.0
13,CAN,2003,61600.0
14,CAN,2004,71000.0
15,CAN,2005,71000.0
16,CAN,2006,64000.0
17,CAN,2007,64000.0
18,CAN,2008,64000.0
19,CAN,2009,65722.0
20,CAN,2010,65700.0
21,CAN,2011,65700.0
22,CAN,2012,66000.0
23,CAN,2013,65700.0
24,CAN,2014,70200.0
25,CAN,2015,67500.0
26,CAN,2016,67500.0
27,CAN,2017,72000.0
28,CAN,2018,72400.0
29,CAN,2019,72000.0
30,CAN,2020,72000.0
31,CAN,2021,72000.0
0,CEB,1990,662000.0
1,CEB,1991,700000.0
2,CEB,1992,755000.0
3,CEB,1993,829000.0
4,CEB,1994,839000.0
5,CEB,1995,1139000.0
6,CEB,1996,1064650.0
7,CEB,1997,1029750.0
8,CEB,1998,1019730.0
9,CEB,1999,981920.0
10,CEB,2000,945000.0
11,CEB,2001,777800.0
12,CEB,2002,717800.0
13,CEB,2003,663800.0
14,CEB,2004,595000.0
15,CEB,2005,601000.0
16,CEB,2006,544000.0
17,CEB,2007,532000.0
18,CEB,2008,522000.0
19,CEB,2009,493193.0
20,CEB,2010,488712.0
21,CEB,2011,465900.0
22,CEB,2012,519910.0
23,CEB,2013,515860.0
24,CEB,2014,522010.0
25,CEB,2015,521590.0
26,CEB,2016,510860.0
27,CEB,2017,498000.0
28,CEB,2018,516745.0
29,CEB,2019,508000.0
30,CEB,2020,525000.0
31,CEB,2021,525000.0
0,CHE,1990,22000.0
1,CHE,1991,22000.0
2,CHE,1992,31000.0
3,CHE,1993,35000.0
4,CHE,1994,39000.0
5,CHE,1995,31400.0
6,CHE,1996,27300.0
7,CHE,1997,26260.0
8,CHE,1998,26300.0
9,CHE,1999,27700.0
10,CHE,2000,27700.0
11,CHE,2001,26800.0
12,CHE,2002,27600.0
13,CHE,2003,27500.0
14,CHE,2004,4000.0
15,CHE,2005,109000.0
16,CHE,2006,23000.0
17,CHE,2007,23000.0
18,CHE,2008,23000.0
19,CHE,2009,25620.0
20,CHE,2010,25287.0
21,CHE,2011,23100.0
22,CHE,2012,22650.0
23,CHE,2013,21250.0
24,CHE,2014,20800.0
25,CHE,2015,20950.0
26,CHE,2016,20950.0
27,CHE,2017,21000.0
28,CHE,2018,21450.0
29,CHE,2019,20000.0
30,CHE,2020,20000.0
31,CHE,2021,20000.0
0,CHI,1990,
1,CHI,1991,
2,CHI,1992,
3,CHI,1993,
4,CHI,1994,
5,CHI,1995,
6,CHI,1996,
7,CHI,1997,
8,CHI,1998,
9,CHI,1999,
10,CHI,2000,
11,CHI,2001,
12,CHI,2002,
13,CHI,2003,
14,CHI,2004,
15,CHI,2005,
16,CHI,2006,
17,CHI,2007,
18,CHI,2008,
19,CHI,2009,
20,CHI,2010,
21,CHI,2011,
22,CHI,2012,
23,CHI,2013,
24,CHI,2014,
25,CHI,2015,
26,CHI,2016,
27,CHI,2017,
28,CHI,2018,
29,CHI,2019,
30,CHI,2020,
31,CHI,2021,
0,CHL,1990,95000.0
1,CHL,1991,90000.0
2,CHL,1992,92000.0
3,CHL,1993,92000.0
4,CHL,1994,102000.0
5,CHL,1995,130000.0
6,CHL,1996,120900.0
7,CHL,1997,125500.0
8,CHL,1998,124000.0
9,CHL,1999,122500.0
10,CHL,2000,116500.0
11,CHL,2001,122200.0
12,CHL,2002,117300.0
13,CHL,2003,114100.0
14,CHL,2004,116000.0
15,CHL,2005,116000.0
16,CHL,2006,103000.0
17,CHL,2007,103000.0
18,CHL,2008,103000.0
19,CHL,2009,103771.0
20,CHL,2010,103771.0
21,CHL,2011,103750.0
22,CHL,2012,106100.0
23,CHL,2013,106100.0
24,CHL,2014,109450.0
25,CHL,2015,109450.0
26,CHL,2016,121900.0
27,CHL,2017,122000.0
28,CHL,2018,122200.0
29,CHL,2019,122000.0
30,CHL,2020,114000.0
31,CHL,2021,114000.0
0,CHN,1990,3500000.0
1,CHN,1991,3200000.0
2,CHN,1992,3160000.0
3,CHN,1993,3030000.0
4,CHN,1994,2930000.0
5,CHN,1995,4130000.0
6,CHN,1996,4135000.0
7,CHN,1997,3640000.0
8,CHN,1998,3820000.0
9,CHN,1999,3820000.0
10,CHN,2000,3910000.0
11,CHN,2001,3810000.0
12,CHN,2002,3770000.0
13,CHN,2003,3750000.0
14,CHN,2004,3755000.0
15,CHN,2005,3755000.0
16,CHN,2006,3605000.0
17,CHN,2007,2885000.0
18,CHN,2008,2885000.0
19,CHN,2009,2945000.0
20,CHN,2010,2945000.0
21,CHN,2011,2945000.0
22,CHN,2012,2993000.0
23,CHN,2013,2993000.0
24,CHN,2014,2993000.0
25,CHN,2015,2843000.0
26,CHN,2016,2695000.0
27,CHN,2017,2695000.0
28,CHN,2018,2695000.0
29,CHN,2019,2535000.0
30,CHN,2020,2535000.0
31,CHN,2021,2535000.0
0,CIV,1990,15000.0
1,CIV,1991,15000.0
2,CIV,1992,15000.0
3,CIV,1993,15000.0
4,CIV,1994,15000.0
5,CIV,1995,15000.0
6,CIV,1996,15000.0
7,CIV,1997,15000.0
8,CIV,1998,15000.0
9,CIV,1999,15000.0
10,CIV,2000,18000.0
11,CIV,2001,18000.0
12,CIV,2002,18000.0
13,CIV,2003,18000.0
14,CIV,2004,18000.0
15,CIV,2005,19000.0
16,CIV,2006,19000.0
17,CIV,2007,19000.0
18,CIV,2008,19000.0
19,CIV,2009,18550.0
20,CIV,2010,25000.0
21,CIV,2011,25000.0
22,CIV,2012,25000.0
23,CIV,2013,25000.0
24,CIV,2014,25000.0
25,CIV,2015,25000.0
26,CIV,2016,25000.0
27,CIV,2017,27000.0
28,CIV,2018,27000.0
29,CIV,2019,134000.0
30,CIV,2020,27000.0
31,CIV,2021,27000.0
0,CMR,1990,23000.0
1,CMR,1991,24000.0
2,CMR,1992,12000.0
3,CMR,1993,12000.0
4,CMR,1994,12000.0
5,CMR,1995,23600.0
6,CMR,1996,22100.0
7,CMR,1997,22100.0
8,CMR,1998,22100.0
9,CMR,1999,22100.0
10,CMR,2000,22100.0
11,CMR,2001,31100.0
12,CMR,2002,32100.0
13,CMR,2003,32100.0
14,CMR,2004,23000.0
15,CMR,2005,23000.0
16,CMR,2006,23000.0
17,CMR,2007,23000.0
18,CMR,2008,23000.0
19,CMR,2009,23100.0
20,CMR,2010,23200.0
21,CMR,2011,23100.0
22,CMR,2012,23200.0
23,CMR,2013,23200.0
24,CMR,2014,23200.0
25,CMR,2015,23400.0
26,CMR,2016,23400.0
27,CMR,2017,24000.0
28,CMR,2018,34400.0
29,CMR,2019,34000.0
30,CMR,2020,34000.0
31,CMR,2021,34000.0
0,COD,1990,55000.0
1,COD,1991,60000.0
2,COD,1992,45000.0
3,COD,1993,40000.0
4,COD,1994,40000.0
5,COD,1995,65100.0
6,COD,1996,65100.0
7,COD,1997,77000.0
8,COD,1998,87000.0
9,COD,1999,92900.0
10,COD,2000,92900.0
11,COD,2001,81400.0
12,COD,2002,81400.0
13,COD,2003,97800.0
14,COD,2004,64000.0
15,COD,2005,65000.0
16,COD,2006,143000.0
17,COD,2007,143000.0
18,COD,2008,151000.0
19,COD,2009,159000.0
20,COD,2010,159000.0
21,COD,2011,134250.0
22,COD,2012,134250.0
23,COD,2013,134250.0
24,COD,2014,134250.0
25,COD,2015,134250.0
26,COD,2016,134250.0
27,COD,2017,134000.0
28,COD,2018,134250.0
29,COD,2019,134000.0
30,COD,2020,134000.0
31,COD,2021,134000.0
0,COG,1990,9000.0
1,COG,1991,9000.0
2,COG,1992,10000.0
3,COG,1993,10000.0
4,COG,1994,10000.0
5,COG,1995,16700.0
6,COG,1996,15000.0
7,COG,1997,15000.0
8,COG,1998,15000.0
9,COG,1999,15000.0
10,COG,2000,15000.0
11,COG,2001,12000.0
12,COG,2002,12000.0
13,COG,2003,12000.0
14,COG,2004,12000.0
15,COG,2005,12000.0
16,COG,2006,12000.0
17,COG,2007,12000.0
18,COG,2008,12000.0
19,COG,2009,12000.0
20,COG,2010,12000.0
21,COG,2011,12000.0
22,COG,2012,12000.0
23,COG,2013,12000.0
24,COG,2014,12000.0
25,COG,2015,12000.0
26,COG,2016,12000.0
27,COG,2017,12000.0
28,COG,2018,12000.0
29,COG,2019,0.0
30,COG,2020,12000.0
31,COG,2021,12000.0
0,COL,1990,110000.0
1,COL,1991,110000.0
2,COL,1992,139000.0
3,COL,1993,139000.0
4,COL,1994,146000.0
5,COL,1995,233400.0
6,COL,1996,233300.0
7,COL,1997,233300.0
8,COL,1998,233300.0
9,COL,1999,231000.0
10,COL,2000,247000.0
11,COL,2001,262600.0
12,COL,2002,262600.0
13,COL,2003,304600.0
14,COL,2004,336000.0
15,COL,2005,336000.0
16,COL,2006,398000.0
17,COL,2007,411000.0
18,COL,2008,411000.0
19,COL,2009,441828.0
20,COL,2010,441828.0
21,COL,2011,440224.0
22,COL,2012,440224.0
23,COL,2013,455750.0
24,COL,2014,455750.0
25,COL,2015,481100.0
26,COL,2016,481100.0
27,COL,2017,481000.0
28,COL,2018,481200.0
29,COL,2019,481000.0
30,COL,2020,428000.0
31,COL,2021,428000.0
0,COM,1990,
1,COM,1991,
2,COM,1992,
3,COM,1993,
4,COM,1994,
5,COM,1995,
6,COM,1996,
7,COM,1997,
8,COM,1998,
9,COM,1999,
10,COM,2000,
11,COM,2001,
12,COM,2002,
13,COM,2003,
14,COM,2004,
15,COM,2005,
16,COM,2006,
17,COM,2007,
18,COM,2008,
19,COM,2009,
20,COM,2010,
21,COM,2011,
22,COM,2012,
23,COM,2013,
24,COM,2014,
25,COM,2015,
26,COM,2016,
27,COM,2017,
28,COM,2018,
29,COM,2019,
30,COM,2020,
31,COM,2021,
0,CPV,1990,1000.0
1,CPV,1991,1000.0
2,CPV,1992,1000.0
3,CPV,1993,1000.0
4,CPV,1994,1000.0
5,CPV,1995,1150.0
6,CPV,1996,1150.0
7,CPV,1997,1150.0
8,CPV,1998,1150.0
9,CPV,1999,1200.0
10,CPV,2000,1200.0
11,CPV,2001,1300.0
12,CPV,2002,1300.0
13,CPV,2003,1300.0
14,CPV,2004,1000.0
15,CPV,2005,1000.0
16,CPV,2006,1000.0
17,CPV,2007,1000.0
18,CPV,2008,1000.0
19,CPV,2009,1200.0
20,CPV,2010,1200.0
21,CPV,2011,1200.0
22,CPV,2012,1200.0
23,CPV,2013,1200.0
24,CPV,2014,1200.0
25,CPV,2015,1200.0
26,CPV,2016,1200.0
27,CPV,2017,1000.0
28,CPV,2018,1200.0
29,CPV,2019,1000.0
30,CPV,2020,1000.0
31,CPV,2021,1000.0
0,CRI,1990,8000.0
1,CRI,1991,8000.0
2,CRI,1992,8000.0
3,CRI,1993,8000.0
4,CRI,1994,8000.0
5,CRI,1995,16200.0
6,CRI,1996,16200.0
7,CRI,1997,15400.0
8,CRI,1998,15400.0
9,CRI,1999,15400.0
10,CRI,2000,15400.0
11,CRI,2001,21900.0
12,CRI,2002,25900.0
13,CRI,2003,17000.0
14,CRI,2004,10000.0
15,CRI,2005,10000.0
16,CRI,2006,10000.0
17,CRI,2007,10000.0
18,CRI,2008,10000.0
19,CRI,2009,9800.0
20,CRI,2010,9800.0
21,CRI,2011,9800.0
22,CRI,2012,9800.0
23,CRI,2013,9800.0
24,CRI,2014,9800.0
25,CRI,2015,9800.0
26,CRI,2016,9800.0
27,CRI,2017,10000.0
28,CRI,2018,10000.0
29,CRI,2019,10000.0
30,CRI,2020,10000.0
31,CRI,2021,10000.0
0,CSS,1990,14000.0
1,CSS,1991,14000.0
2,CSS,1992,10000.0
3,CSS,1993,10000.0
4,CSS,1994,10000.0
5,CSS,1995,19300.0
6,CSS,1996,20400.0
7,CSS,1997,20230.0
8,CSS,1998,20740.0
9,CSS,1999,20480.0
10,CSS,2000,20700.0
11,CSS,2001,15900.0
12,CSS,2002,13600.0
13,CSS,2003,13400.0
14,CSS,2004,9640.0
15,CSS,2005,13640.0
16,CSS,2006,13640.0
17,CSS,2007,14640.0
18,CSS,2008,15000.0
19,CSS,2009,14023.0
20,CSS,2010,14023.0
21,CSS,2011,12510.0
22,CSS,2012,12510.0
23,CSS,2013,13060.0
24,CSS,2014,15980.0
25,CSS,2015,16430.0
26,CSS,2016,16930.0
27,CSS,2017,17000.0
28,CSS,2018,18650.0
29,CSS,2019,21000.0
30,CSS,2020,21000.0
31,CSS,2021,21000.0
0,CUB,1990,297000.0
1,CUB,1991,297000.0
2,CUB,1992,175000.0
3,CUB,1993,175000.0
4,CUB,1994,140000.0
5,CUB,1995,124000.0
6,CUB,1996,119000.0
7,CUB,1997,79000.0
8,CUB,1998,79000.0
9,CUB,1999,91500.0
10,CUB,2000,84500.0
11,CUB,2001,72500.0
12,CUB,2002,72500.0
13,CUB,2003,72500.0
14,CUB,2004,75000.0
15,CUB,2005,76000.0
16,CUB,2006,76000.0
17,CUB,2007,76000.0
18,CUB,2008,76000.0
19,CUB,2009,75500.0
20,CUB,2010,75500.0
21,CUB,2011,75500.0
22,CUB,2012,75500.0
23,CUB,2013,75500.0
24,CUB,2014,75500.0
25,CUB,2015,75500.0
26,CUB,2016,75500.0
27,CUB,2017,76000.0
28,CUB,2018,76000.0
29,CUB,2019,76000.0
30,CUB,2020,76000.0
31,CUB,2021,76000.0
0,CUW,1990,
1,CUW,1991,
2,CUW,1992,
3,CUW,1993,
4,CUW,1994,
5,CUW,1995,
6,CUW,1996,
7,CUW,1997,
8,CUW,1998,
9,CUW,1999,
10,CUW,2000,
11,CUW,2001,
12,CUW,2002,
13,CUW,2003,
14,CUW,2004,
15,CUW,2005,
16,CUW,2006,
17,CUW,2007,
18,CUW,2008,
19,CUW,2009,
20,CUW,2010,
21,CUW,2011,
22,CUW,2012,
23,CUW,2013,
24,CUW,2014,
25,CUW,2015,
26,CUW,2016,
27,CUW,2017,
28,CUW,2018,
29,CUW,2019,
30,CUW,2020,
31,CUW,2021,
0,CYM,1990,
1,CYM,1991,
2,CYM,1992,
3,CYM,1993,
4,CYM,1994,
5,CYM,1995,
6,CYM,1996,
7,CYM,1997,
8,CYM,1998,
9,CYM,1999,
10,CYM,2000,
11,CYM,2001,
12,CYM,2002,
13,CYM,2003,
14,CYM,2004,
15,CYM,2005,
16,CYM,2006,
17,CYM,2007,
18,CYM,2008,
19,CYM,2009,
20,CYM,2010,
21,CYM,2011,
22,CYM,2012,
23,CYM,2013,
24,CYM,2014,
25,CYM,2015,
26,CYM,2016,
27,CYM,2017,
28,CYM,2018,
29,CYM,2019,
30,CYM,2020,
31,CYM,2021,
0,CYP,1990,10000.0
1,CYP,1991,10000.0
2,CYP,1992,10000.0
3,CYP,1993,14000.0
4,CYP,1994,14000.0
5,CYP,1995,14000.0
6,CYP,1996,14000.0
7,CYP,1997,10500.0
8,CYP,1998,10620.0
9,CYP,1999,10750.0
10,CYP,2000,10800.0
11,CYP,2001,10800.0
12,CYP,2002,10100.0
13,CYP,2003,10100.0
14,CYP,2004,11000.0
15,CYP,2005,10750.0
16,CYP,2006,10750.0
17,CYP,2007,10750.0
18,CYP,2008,10750.0
19,CYP,2009,10750.0
20,CYP,2010,12750.0
21,CYP,2011,12750.0
22,CYP,2012,12750.0
23,CYP,2013,12750.0
24,CYP,2014,12750.0
25,CYP,2015,12750.0
26,CYP,2016,15750.0
27,CYP,2017,16000.0
28,CYP,2018,16000.0
29,CYP,2019,16000.0
30,CYP,2020,13000.0
31,CYP,2021,13000.0
0,CZE,1990,107000.0
1,CZE,1991,107000.0
2,CZE,1992,107000.0
3,CZE,1993,107000.0
4,CZE,1994,90000.0
5,CZE,1995,92000.0
6,CZE,1996,75600.0
7,CZE,1997,67300.0
8,CZE,1998,64700.0
9,CZE,1999,59600.0
10,CZE,2000,63300.0
11,CZE,2001,59200.0
12,CZE,2002,55000.0
13,CZE,2003,62600.0
14,CZE,2004,27000.0
15,CZE,2005,28000.0
16,CZE,2006,26000.0
17,CZE,2007,27000.0
18,CZE,2008,27000.0
19,CZE,2009,26541.0
20,CZE,2010,28521.0
21,CZE,2011,26750.0
22,CZE,2012,26750.0
23,CZE,2013,24100.0
24,CZE,2014,24800.0
25,CZE,2015,25050.0
26,CZE,2016,23200.0
27,CZE,2017,23000.0
28,CZE,2018,22245.0
29,CZE,2019,25000.0
30,CZE,2020,27000.0
31,CZE,2021,27000.0
0,DEU,1990,545000.0
1,DEU,1991,457000.0
2,DEU,1992,442000.0
3,DEU,1993,398000.0
4,DEU,1994,362000.0
5,DEU,1995,365000.0
6,DEU,1996,383500.0
7,DEU,1997,347100.0
8,DEU,1998,333500.0
9,DEU,1999,331000.0
10,DEU,2000,221100.0
11,DEU,2001,308400.0
12,DEU,2002,296000.0
13,DEU,2003,284500.0
14,DEU,2004,284000.0
15,DEU,2005,285000.0
16,DEU,2006,246000.0
17,DEU,2007,244000.0
18,DEU,2008,244000.0
19,DEU,2009,251465.0
20,DEU,2010,251465.0
21,DEU,2011,196000.0
22,DEU,2012,186450.0
23,DEU,2013,181550.0
24,DEU,2014,178600.0
25,DEU,2015,177300.0
26,DEU,2016,179100.0
27,DEU,2017,180000.0
28,DEU,2018,181400.0
29,DEU,2019,184000.0
30,DEU,2020,183000.0
31,DEU,2021,183000.0
0,DJI,1990,4000.0
1,DJI,1991,3000.0
2,DJI,1992,8000.0
3,DJI,1993,8000.0
4,DJI,1994,8000.0
5,DJI,1995,12600.0
6,DJI,1996,12600.0
7,DJI,1997,12600.0
8,DJI,1998,12600.0
9,DJI,1999,12600.0
10,DJI,2000,12600.0
11,DJI,2001,12600.0
12,DJI,2002,12300.0
13,DJI,2003,12300.0
14,DJI,2004,11000.0
15,DJI,2005,13000.0
16,DJI,2006,12000.0
17,DJI,2007,12000.0
18,DJI,2008,13000.0
19,DJI,2009,12950.0
20,DJI,2010,12950.0
21,DJI,2011,12950.0
22,DJI,2012,12950.0
23,DJI,2013,12950.0
24,DJI,2014,12950.0
25,DJI,2015,12950.0
26,DJI,2016,13100.0
27,DJI,2017,13000.0
28,DJI,2018,13450.0
29,DJI,2019,13000.0
30,DJI,2020,13000.0
31,DJI,2021,13000.0
0,DMA,1990,
1,DMA,1991,
2,DMA,1992,
3,DMA,1993,
4,DMA,1994,
5,DMA,1995,
6,DMA,1996,
7,DMA,1997,
8,DMA,1998,
9,DMA,1999,
10,DMA,2000,
11,DMA,2001,
12,DMA,2002,
13,DMA,2003,
14,DMA,2004,
15,DMA,2005,
16,DMA,2006,
17,DMA,2007,
18,DMA,2008,
19,DMA,2009,
20,DMA,2010,
21,DMA,2011,
22,DMA,2012,
23,DMA,2013,
24,DMA,2014,
25,DMA,2015,
26,DMA,2016,
27,DMA,2017,
28,DMA,2018,
29,DMA,2019,
30,DMA,2020,
31,DMA,2021,
0,DNK,1990,31000.0
1,DNK,1991,30000.0
2,DNK,1992,28000.0
3,DNK,1993,27000.0
4,DNK,1994,28000.0
5,DNK,1995,33100.0
6,DNK,1996,32900.0
7,DNK,1997,32900.0
8,DNK,1998,32100.0
9,DNK,1999,27000.0
10,DNK,2000,21800.0
11,DNK,2001,21400.0
12,DNK,2002,22700.0
13,DNK,2003,22800.0
14,DNK,2004,21000.0
15,DNK,2005,21000.0
16,DNK,2006,30000.0
17,DNK,2007,30000.0
18,DNK,2008,30000.0
19,DNK,2009,18707.0
20,DNK,2010,18628.0
21,DNK,2011,16450.0
22,DNK,2012,17200.0
23,DNK,2013,17200.0
24,DNK,2014,17200.0
25,DNK,2015,16600.0
26,DNK,2016,16100.0
27,DNK,2017,15000.0
28,DNK,2018,14500.0
29,DNK,2019,15000.0
30,DNK,2020,15000.0
31,DNK,2021,15000.0
0,DOM,1990,21000.0
1,DOM,1991,21000.0
2,DOM,1992,22000.0
3,DOM,1993,22000.0
4,DOM,1994,22000.0
5,DOM,1995,39500.0
6,DOM,1996,39500.0
7,DOM,1997,39500.0
8,DOM,1998,39500.0
9,DOM,1999,39500.0
10,DOM,2000,39500.0
11,DOM,2001,39500.0
12,DOM,2002,39500.0
13,DOM,2003,39500.0
14,DOM,2004,39000.0
15,DOM,2005,40000.0
16,DOM,2006,65000.0
17,DOM,2007,65000.0
18,DOM,2008,40000.0
19,DOM,2009,39500.0
20,DOM,2010,39500.0
21,DOM,2011,39500.0
22,DOM,2012,61000.0
23,DOM,2013,61000.0
24,DOM,2014,71050.0
25,DOM,2015,71050.0
26,DOM,2016,71050.0
27,DOM,2017,71000.0
28,DOM,2018,71050.0
29,DOM,2019,71000.0
30,DOM,2020,71000.0
31,DOM,2021,71000.0
0,DZA,1990,126000.0
1,DZA,1991,126000.0
2,DZA,1992,126000.0
3,DZA,1993,126000.0
4,DZA,1994,126000.0
5,DZA,1995,162900.0
6,DZA,1996,164900.0
7,DZA,1997,270200.0
8,DZA,1998,268200.0
9,DZA,1999,303200.0
10,DZA,2000,305200.0
11,DZA,2001,305200.0
12,DZA,2002,317900.0
13,DZA,2003,308700.0
14,DZA,2004,318000.0
15,DZA,2005,319000.0
16,DZA,2006,334000.0
17,DZA,2007,334000.0
18,DZA,2008,334000.0
19,DZA,2009,334200.0
20,DZA,2010,317200.0
21,DZA,2011,317200.0
22,DZA,2012,317200.0
23,DZA,2013,317200.0
24,DZA,2014,317200.0
25,DZA,2015,317200.0
26,DZA,2016,317200.0
27,DZA,2017,317000.0
28,DZA,2018,317000.0
29,DZA,2019,317000.0
30,DZA,2020,326000.0
31,DZA,2021,326000.0
0,EAP,1990,6993000.0
1,EAP,1991,6727000.0
2,EAP,1992,6506000.0
3,EAP,1993,6259000.0
4,EAP,1994,5982000.0
5,EAP,1995,8020900.0
6,EAP,1996,7986800.0
7,EAP,1997,7487950.0
8,EAP,1998,7702150.0
9,EAP,1999,7682850.0
10,EAP,2000,7793600.0
11,EAP,2001,7583200.0
12,EAP,2002,7634400.0
13,EAP,2003,7681800.0
14,EAP,2004,7152250.0
15,EAP,2005,7656000.0
16,EAP,2006,7535000.0
17,EAP,2007,6815000.0
18,EAP,2008,6817000.0
19,EAP,2009,6978442.0
20,EAP,2010,7005442.0
21,EAP,2011,7154930.0
22,EAP,2012,7180730.0
23,EAP,2013,7181030.0
24,EAP,2014,7181030.0
25,EAP,2015,7031030.0
26,EAP,2016,6974730.0
27,EAP,2017,6967000.0
28,EAP,2018,6966640.0
29,EAP,2019,6809000.0
30,EAP,2020,6761000.0
31,EAP,2021,6761000.0
0,EAR,1990,6743000.0
1,EAR,1991,6803000.0
2,EAR,1992,6736000.0
3,EAR,1993,6706000.0
4,EAR,1994,6660000.0
5,EAR,1995,9601650.0
6,EAR,1996,9985150.0
7,EAR,1997,10238850.0
8,EAR,1998,10229710.0
9,EAR,1999,10306430.0
10,EAR,2000,10471200.0
11,EAR,2001,9947600.0
12,EAR,2002,10097700.0
13,EAR,2003,10090000.0
14,EAR,2004,10119520.0
15,EAR,2005,10785270.0
16,EAR,2006,10286800.0
17,EAR,2007,10542400.0
18,EAR,2008,10535400.0
19,EAR,2009,10675580.0
20,EAR,2010,10577580.0
21,EAR,2011,10456015.0
22,EAR,2012,10555650.0
23,EAR,2013,10535853.0
24,EAR,2014,10626120.0
25,EAR,2015,10589970.0
26,EAR,2016,10821100.0
27,EAR,2017,10835000.0
28,EAR,2018,10937790.0
29,EAR,2019,10987000.0
30,EAR,2020,11028000.0
31,EAR,2021,11028000.0
0,EAS,1990,8402000.0
1,EAS,1991,8236000.0
2,EAS,1992,7997000.0
3,EAS,1993,7832000.0
4,EAS,1994,7526000.0
5,EAS,1995,9457800.0
6,EAS,1996,9448270.0
7,EAS,1997,9069700.0
8,EAS,1998,9293400.0
9,EAS,1999,9272080.0
10,EAS,2000,9364600.0
11,EAS,2001,9144600.0
12,EAS,2002,9200800.0
13,EAS,2003,9182800.0
14,EAS,2004,8650250.0
15,EAS,2005,9178000.0
16,EAS,2006,9022000.0
17,EAS,2007,8296000.0
18,EAS,2008,8298000.0
19,EAS,2009,8428299.0
20,EAS,2010,8455299.0
21,EAS,2011,8603966.0
22,EAS,2012,8628630.0
23,EAS,2013,8629430.0
24,EAS,2014,8527430.0
25,EAS,2015,8380930.0
26,EAS,2016,8322570.0
27,EAS,2017,8192000.0
28,EAS,2018,8144490.0
29,EAS,2019,7993000.0
30,EAS,2020,7909000.0
31,EAS,2021,7909000.0
0,ECA,1990,3662000.0
1,ECA,1991,3662000.0
2,ECA,1992,3662000.0
3,ECA,1993,3111000.0
4,ECA,1994,3163000.0
5,ECA,1995,3980900.0
6,ECA,1996,3864700.0
7,ECA,1997,4070830.0
8,ECA,1998,3960500.0
9,ECA,1999,3715510.0
10,ECA,2000,3571800.0
11,ECA,2001,3443700.0
12,ECA,2002,3339800.0
13,ECA,2003,3266800.0
14,ECA,2004,3168500.0
15,ECA,2005,3186500.0
16,ECA,2006,3008500.0
17,ECA,2007,3036500.0
18,ECA,2008,3036500.0
19,ECA,2009,3050352.0
20,ECA,2010,2985167.0
21,ECA,2011,2845374.0
22,ECA,2012,2838880.0
23,ECA,2013,2635280.0
24,ECA,2014,2759280.0
25,ECA,2015,2914450.0
26,ECA,2016,2904500.0
27,ECA,2017,2912000.0
28,ECA,2018,2916250.0
29,ECA,2019,2930000.0
