,iso3,year,gdppc,population
5844,FRA,1334,1677.0,0
5845,FRA,1335,1694.0,0
5846,FRA,1336,1710.0,0
5847,FRA,1337,1745.0,0
5848,FRA,1338,1710.0,0
5849,FRA,1339,1694.0,0
5850,FRA,1340,1677.0,0
5851,FRA,1341,1677.0,0
5852,FRA,1342,1659.0,0
5853,FRA,1343,1677.0,0
5854,FRA,1344,1677.0,0
5855,FRA,1345,1677.0,0
5856,FRA,1346,1728.0,0
5857,FRA,1347,1795.0,0
5858,FRA,1348,1846.0,0
5859,FRA,1349,1846.0,0
5860,FRA,1350,1897.0,0
5861,FRA,1351,1897.0,0
5862,FRA,1352,1881.0,0
5863,FRA,1353,1881.0,0
5864,FRA,1354,1948.0,0
5865,FRA,1355,1948.0,0
5866,FRA,1356,1914.0,0
5867,FRA,1357,1897.0,0
5868,FRA,1358,1897.0,0
5869,FRA,1359,1863.0,0
5870,FRA,1360,1846.0,0
5871,FRA,1361,1846.0,0
5872,FRA,1362,1863.0,0
5873,FRA,1363,1863.0,0
5874,FRA,1364,1881.0,0
5875,FRA,1365,1881.0,0
5876,FRA,1366,1863.0,0
5877,FRA,1367,1863.0,0
5878,FRA,1368,1881.0,0
5879,FRA,1369,1897.0,0
5880,FRA,1370,1914.0,0
5881,FRA,1371,1897.0,0
5882,FRA,1372,1897.0,0
5883,FRA,1373,1881.0,0
5884,FRA,1374,1863.0,0
5885,FRA,1375,1863.0,0
5886,FRA,1376,1846.0,0
5887,FRA,1377,1830.0,0
5888,FRA,1378,1830.0,0
5889,FRA,1379,1830.0,0
5890,FRA,1380,1812.0,0
5891,FRA,1381,1795.0,0
5892,FRA,1382,1779.0,0
5893,FRA,1383,1761.0,0
5894,FRA,1384,1761.0,0
5895,FRA,1385,1761.0,0
5896,FRA,1386,1779.0,0
5897,FRA,1387,1795.0,0
5898,FRA,1388,1812.0,0
5899,FRA,1389,1846.0,0
5900,FRA,1390,1881.0,0
5901,FRA,1391,1881.0,0
5902,FRA,1392,1881.0,0
5903,FRA,1393,1863.0,0
5904,FRA,1394,1863.0,0
5905,FRA,1395,1846.0,0
5906,FRA,1396,1881.0,0
5907,FRA,1397,1863.0,0
5908,FRA,1398,1863.0,0
5909,FRA,1399,1846.0,0
5910,FRA,1400,1795.0,0
5911,FRA,1401,1779.0,0
5912,FRA,1402,1761.0,0
5913,FRA,1403,1745.0,0
5914,FRA,1404,1728.0,0
5915,FRA,1405,1745.0,0
5916,FRA,1406,1745.0,0
5917,FRA,1407,1761.0,0
5918,FRA,1408,1761.0,0
5919,FRA,1409,1761.0,0
5920,FRA,1410,1761.0,0
5921,FRA,1411,1761.0,0
5922,FRA,1412,1745.0,0
5923,FRA,1413,1745.0,0
5924,FRA,1414,1745.0,0
5925,FRA,1415,1745.0,0
5926,FRA,1416,1745.0,0
5927,FRA,1417,1728.0,0
5928,FRA,1418,1728.0,0
5929,FRA,1419,1728.0,0
5930,FRA,1420,1728.0,0
5931,FRA,1421,1728.0,0
5932,FRA,1422,1745.0,0
5933,FRA,1423,1745.0,0
5934,FRA,1424,1745.0,0
5935,FRA,1425,1745.0,0
5936,FRA,1426,1761.0,0
5937,FRA,1427,1745.0,0
5938,FRA,1428,1761.0,0
5939,FRA,1429,1761.0,0
5940,FRA,1430,1761.0,0
5941,FRA,1431,1779.0,0
5942,FRA,1432,1779.0,0
5943,FRA,1433,1779.0,0
5944,FRA,1434,1779.0,0
5945,FRA,1435,1779.0,0
5946,FRA,1436,1779.0,0
5947,FRA,1437,1795.0,0
5948,FRA,1438,1795.0,0
5949,FRA,1439,1795.0,0
5950,FRA,1440,1795.0,0
5951,FRA,1441,1795.0,0
5952,FRA,1442,1795.0,0
5953,FRA,1443,1812.0,0
5954,FRA,1444,1812.0,0
5955,FRA,1445,1812.0,0
5956,FRA,1446,1812.0,0
5957,FRA,1447,1830.0,0
5958,FRA,1448,1812.0,0
5959,FRA,1449,1812.0,0
5960,FRA,1450,1812.0,0
5961,FRA,1451,1812.0,0
5962,FRA,1452,1795.0,0
5963,FRA,1453,1812.0,0
5964,FRA,1454,1795.0,0
5965,FRA,1455,1795.0,0
5966,FRA,1456,1779.0,0
5967,FRA,1457,1779.0,0
5968,FRA,1458,1761.0,0
5969,FRA,1459,1761.0,0
5970,FRA,1460,1745.0,0
5971,FRA,1461,1728.0,0
5972,FRA,1462,1728.0,0
5973,FRA,1463,1710.0,0
5974,FRA,1464,1710.0,0
5975,FRA,1465,1710.0,0
5976,FRA,1466,1710.0,0
5977,FRA,1467,1710.0,0
5978,FRA,1468,1710.0,0
5979,FRA,1469,1728.0,0
5980,FRA,1470,1728.0,0
5981,FRA,1471,1745.0,0
5982,FRA,1472,1779.0,0
5983,FRA,1473,1779.0,0
5984,FRA,1474,1761.0,0
5985,FRA,1475,1745.0,0
5986,FRA,1476,1710.0,0
5987,FRA,1477,1677.0,0
5988,FRA,1478,1677.0,0
5989,FRA,1479,1659.0,0
5990,FRA,1480,1677.0,0
5991,FRA,1481,1677.0,0
5992,FRA,1482,1710.0,0
5993,FRA,1483,1710.0,0
5994,FRA,1484,1728.0,0
5995,FRA,1485,1728.0,0
5996,FRA,1486,1728.0,0
5997,FRA,1487,1745.0,0
5998,FRA,1488,1745.0,0
5999,FRA,1489,1745.0,0
6000,FRA,1490,1745.0,0
6001,FRA,1491,1745.0,0
6002,FRA,1492,1745.0,0
6003,FRA,1493,1745.0,0
6004,FRA,1494,1728.0,0
6005,FRA,1495,1728.0,0
6006,FRA,1496,1728.0,0
6007,FRA,1497,1728.0,0
6008,FRA,1498,1728.0,0
6009,FRA,1499,1710.0,0
6010,FRA,1500,1694.0,15000
6011,FRA,1501,1710.0,0
6012,FRA,1502,1694.0,0
6013,FRA,1503,1677.0,0
6014,FRA,1504,1677.0,0
6015,FRA,1505,1677.0,0
6016,FRA,1506,1659.0,0
6017,FRA,1507,1659.0,0
6018,FRA,1508,1677.0,0
6019,FRA,1509,1659.0,0
6020,FRA,1510,1659.0,0
6021,FRA,1511,1659.0,0
6022,FRA,1512,1659.0,0
6023,FRA,1513,1643.0,0
6024,FRA,1514,1643.0,0
6025,FRA,1515,1643.0,0
6026,FRA,1516,1643.0,0
6027,FRA,1517,1626.0,0
6028,FRA,1518,1643.0,0
6029,FRA,1519,1643.0,0
6030,FRA,1520,1643.0,0
6031,FRA,1521,1643.0,0
6032,FRA,1522,1643.0,0
6033,FRA,1523,1643.0,0
6034,FRA,1524,1643.0,0
6035,FRA,1525,1643.0,0
6036,FRA,1526,1643.0,0
6037,FRA,1527,1643.0,0
6038,FRA,1528,1643.0,0
6039,FRA,1529,1643.0,0
6040,FRA,1530,1643.0,0
6041,FRA,1531,1643.0,0
6042,FRA,1532,1643.0,0
6043,FRA,1533,1643.0,0
6044,FRA,1534,1643.0,0
6045,FRA,1535,1643.0,0
6046,FRA,1536,1643.0,0
6047,FRA,1537,1643.0,0
6048,FRA,1538,1610.0,0
6049,FRA,1539,1592.0,0
6050,FRA,1540,1592.0,0
6051,FRA,1541,1575.0,0
6052,FRA,1542,1575.0,0
6053,FRA,1543,1575.0,0
6054,FRA,1544,1575.0,0
6055,FRA,1545,1559.0,0
6056,FRA,1546,1559.0,0
6057,FRA,1547,1559.0,0
6058,FRA,1548,1541.0,0
6059,FRA,1549,1508.0,0
6060,FRA,1550,1490.0,0
6061,FRA,1551,1474.0,0
6062,FRA,1552,1457.0,0
6063,FRA,1553,1457.0,0
6064,FRA,1554,1457.0,0
6065,FRA,1555,1439.0,0
6066,FRA,1556,1439.0,0
6067,FRA,1557,1439.0,0
6068,FRA,1558,1439.0,0
6069,FRA,1559,1439.0,0
6070,FRA,1560,1439.0,0
6071,FRA,1561,1457.0,0
6072,FRA,1562,1457.0,0
6073,FRA,1563,1474.0,0
6074,FRA,1564,1474.0,0
6075,FRA,1565,1474.0,0
6076,FRA,1566,1474.0,0
6077,FRA,1567,1457.0,0
6078,FRA,1568,1457.0,0
6079,FRA,1569,1474.0,0
6080,FRA,1570,1490.0,0
6081,FRA,1571,1508.0,0
6082,FRA,1572,1524.0,0
6083,FRA,1573,1508.0,0
6084,FRA,1574,1541.0,0
6085,FRA,1575,1541.0,0
6086,FRA,1576,1541.0,0
6087,FRA,1577,1541.0,0
6088,FRA,1578,1541.0,0
6089,FRA,1579,1524.0,0
6090,FRA,1580,1524.0,0
6091,FRA,1581,1524.0,0
6092,FRA,1582,1541.0,0
6093,FRA,1583,1524.0,0
6094,FRA,1584,1559.0,0
6095,FRA,1585,1559.0,0
6096,FRA,1586,1559.0,0
6097,FRA,1587,1559.0,0
6098,FRA,1588,1575.0,0
6099,FRA,1589,1559.0,0
6100,FRA,1590,1559.0,0
6101,FRA,1591,1575.0,0
6102,FRA,1592,1575.0,0
6103,FRA,1593,1592.0,0
6104,FRA,1594,1626.0,0
6105,FRA,1595,1643.0,0
6106,FRA,1596,1626.0,0
6107,FRA,1597,1626.0,0
6108,FRA,1598,1626.0,0
6109,FRA,1599,1610.0,0
6110,FRA,1600,1610.0,18500
6111,FRA,1601,1626.0,0
6112,FRA,1602,1626.0,0
6113,FRA,1603,1626.0,0
6114,FRA,1604,1610.0,0
6115,FRA,1605,1610.0,0
6116,FRA,1606,1626.0,0
6117,FRA,1607,1626.0,0
6118,FRA,1608,1626.0,0
6119,FRA,1609,1626.0,0
6120,FRA,1610,1626.0,0
6121,FRA,1611,1643.0,0
6122,FRA,1612,1643.0,0
6123,FRA,1613,1643.0,0
6124,FRA,1614,1643.0,0
6125,FRA,1615,1643.0,0
6126,FRA,1616,1643.0,0
6127,FRA,1617,1643.0,0
6128,FRA,1618,1643.0,0
6129,FRA,1619,1643.0,0
6130,FRA,1620,1643.0,0
6131,FRA,1621,1643.0,0
6132,FRA,1622,1643.0,0
6133,FRA,1623,1643.0,0
6134,FRA,1624,1643.0,0
6135,FRA,1625,1643.0,0
6136,FRA,1626,1643.0,0
6137,FRA,1627,1643.0,0
6138,FRA,1628,1643.0,0
6139,FRA,1629,1643.0,0
6140,FRA,1630,1643.0,0
6141,FRA,1631,1643.0,0
6142,FRA,1632,1643.0,0
6143,FRA,1633,1659.0,0
6144,FRA,1634,1659.0,0
6145,FRA,1635,1659.0,0
6146,FRA,1636,1659.0,0
6147,FRA,1637,1659.0,0
6148,FRA,1638,1659.0,0
6149,FRA,1639,1659.0,0
6150,FRA,1640,1659.0,0
6151,FRA,1641,1659.0,0
6152,FRA,1642,1694.0,0
6153,FRA,1643,1728.0,0
6154,FRA,1644,1745.0,0
6155,FRA,1645,1745.0,0
6156,FRA,1646,1745.0,0
6157,FRA,1647,1710.0,0
6158,FRA,1648,1677.0,0
6159,FRA,1649,1659.0,0
6160,FRA,1650,1659.0,0
6161,FRA,1651,1659.0,0
6162,FRA,1652,1659.0,0
6163,FRA,1653,1659.0,0
6164,FRA,1654,1659.0,0
6165,FRA,1655,1659.0,0
6166,FRA,1656,1677.0,0
6167,FRA,1657,1677.0,0
6168,FRA,1658,1677.0,0
6169,FRA,1659,1677.0,0
6170,FRA,1660,1677.0,0
6171,FRA,1661,1677.0,0
6172,FRA,1662,1694.0,0
6173,FRA,1663,1710.0,0
6174,FRA,1664,1710.0,0
6175,FRA,1665,1728.0,0
6176,FRA,1666,1728.0,0
6177,FRA,1667,1728.0,0
6178,FRA,1668,1745.0,0
6179,FRA,1669,1745.0,0
6180,FRA,1670,1745.0,0
6181,FRA,1671,1745.0,0
6182,FRA,1672,1745.0,0
6183,FRA,1673,1745.0,0
6184,FRA,1674,1745.0,0
6185,FRA,1675,1745.0,0
6186,FRA,1676,1745.0,0
6187,FRA,1677,1745.0,0
6188,FRA,1678,1728.0,0
6189,FRA,1679,1710.0,0
6190,FRA,1680,1694.0,0
6191,FRA,1681,1694.0,0
6192,FRA,1682,1694.0,0
6193,FRA,1683,1694.0,0
6194,FRA,1684,1710.0,0
6195,FRA,1685,1710.0,0
6196,FRA,1686,1710.0,0
6197,FRA,1687,1710.0,0
6198,FRA,1688,1710.0,0
6199,FRA,1689,1710.0,0
6200,FRA,1690,1710.0,0
6201,FRA,1691,1710.0,0
6202,FRA,1692,1710.0,0
6203,FRA,1693,1710.0,0
6204,FRA,1694,1694.0,0
6205,FRA,1695,1694.0,0
6206,FRA,1696,1694.0,0
6207,FRA,1697,1677.0,0
6208,FRA,1698,1677.0,0
6209,FRA,1699,1677.0,0
6210,FRA,1700,1694.0,21471
6211,FRA,1701,1610.0,0
6212,FRA,1702,1610.0,0
6213,FRA,1703,1610.0,0
6214,FRA,1704,1610.0,0
6215,FRA,1705,1592.0,0
6216,FRA,1706,1610.0,0
6217,FRA,1707,1610.0,0
6218,FRA,1708,1610.0,0
6219,FRA,1709,1626.0,0
6220,FRA,1710,1643.0,0
6221,FRA,1711,1643.0,0
6222,FRA,1712,1659.0,0
6223,FRA,1713,1659.0,0
6224,FRA,1714,1659.0,0
6225,FRA,1715,1659.0,0
6226,FRA,1716,1659.0,0
6227,FRA,1717,1677.0,0
6228,FRA,1718,1694.0,0
6229,FRA,1719,1710.0,0
6230,FRA,1720,1728.0,0
6231,FRA,1721,1745.0,0
6232,FRA,1722,1745.0,0
6233,FRA,1723,1728.0,0
6234,FRA,1724,1710.0,0
6235,FRA,1725,1710.0,0
6236,FRA,1726,1710.0,0
6237,FRA,1727,1710.0,0
6238,FRA,1728,1710.0,0
6239,FRA,1729,1728.0,0
6240,FRA,1730,1728.0,0
6241,FRA,1731,1728.0,0
6242,FRA,1732,1728.0,0
6243,FRA,1733,1728.0,0
6244,FRA,1734,1728.0,0
6245,FRA,1735,1710.0,0
6246,FRA,1736,1710.0,0
6247,FRA,1737,1694.0,0
6248,FRA,1738,1677.0,0
6249,FRA,1739,1677.0,0
6250,FRA,1740,1659.0,0
6251,FRA,1741,1659.0,0
6252,FRA,1742,1659.0,0
6253,FRA,1743,1659.0,0
6254,FRA,1744,1659.0,0
6255,FRA,1745,1677.0,0
6256,FRA,1746,1677.0,0
6257,FRA,1747,1677.0,0
6258,FRA,1748,1677.0,0
6259,FRA,1749,1677.0,0
6260,FRA,1750,1677.0,0
6261,FRA,1751,1659.0,0
6262,FRA,1752,1659.0,0
6263,FRA,1753,1659.0,0
6264,FRA,1754,1659.0,0
6265,FRA,1755,1659.0,0
6266,FRA,1756,1659.0,0
6267,FRA,1757,1643.0,0
6268,FRA,1758,1643.0,0
6269,FRA,1759,1643.0,0
6270,FRA,1760,1643.0,0
6271,FRA,1761,1659.0,0
6272,FRA,1762,1677.0,0
6273,FRA,1763,1677.0,0
6274,FRA,1764,1694.0,0
6275,FRA,1765,1710.0,0
6276,FRA,1766,1710.0,0
6277,FRA,1767,1710.0,0
6278,FRA,1768,1694.0,0
6279,FRA,1769,1694.0,0
6280,FRA,1770,1694.0,0
6281,FRA,1771,1694.0,0
6282,FRA,1772,1694.0,0
6283,FRA,1773,1710.0,0
6284,FRA,1774,1710.0,0
6285,FRA,1775,1710.0,0
6286,FRA,1776,1728.0,0
6287,FRA,1777,1728.0,0
6288,FRA,1778,1710.0,0
6289,FRA,1779,1710.0,0
6290,FRA,1780,1710.0,0
6291,FRA,1781,1728.0,0
6292,FRA,1782,1728.0,0
6293,FRA,1783,1779.0,0
6294,FRA,1784,1795.0,0
6295,FRA,1785,1779.0,0
6296,FRA,1786,1761.0,0
6297,FRA,1787,1863.0,0
6298,FRA,1788,1812.0,0
6299,FRA,1789,1779.0,0
6300,FRA,1820,1809.0,31250
6301,FRA,1821,1953.0,31460
6302,FRA,1822,1875.0,31685
6303,FRA,1823,1934.0,31905
6304,FRA,1824,1986.0,32127
6305,FRA,1825,1898.0,32350
6306,FRA,1826,1949.0,32538
6307,FRA,1827,1908.0,32727
6308,FRA,1828,1897.0,32917
6309,FRA,1829,1946.0,33108
6310,FRA,1830,1898.0,33300
6311,FRA,1831,1926.0,33439
6312,FRA,1832,2091.0,33598
6313,FRA,1833,2053.0,33718
6314,FRA,1834,2056.0,33859
6315,FRA,1835,2125.0,34000
6316,FRA,1836,2090.0,34178
6317,FRA,1837,2118.0,34357
6318,FRA,1838,2211.0,34537
6319,FRA,1839,2130.0,34718
6320,FRA,1840,2276.0,34900
6321,FRA,1841,2321.0,35059
6322,FRA,1842,2260.0,35218
6323,FRA,1843,2370.0,35378
6324,FRA,1844,2444.0,35539
6325,FRA,1845,2359.0,35700
6326,FRA,1846,2356.0,35829
6327,FRA,1847,2606.0,35959
6328,FRA,1848,2437.0,36089
6329,FRA,1849,2506.0,36219
6330,FRA,1850,2546.0,36350
6331,FRA,1851,2499.0,36479
6332,FRA,1852,2652.0,36609
6333,FRA,1853,2515.0,36739
6334,FRA,1854,2627.0,36869
6335,FRA,1855,2577.0,37000
6336,FRA,1856,2687.0,37060
6337,FRA,1857,2836.0,37120
6338,FRA,1858,3029.0,37180
6339,FRA,1859,2828.0,37240
6340,FRA,1860,3016.0,37300
6341,FRA,1861,2820.0,37390
6342,FRA,1862,3051.0,37520
6343,FRA,1863,3145.0,37710
6344,FRA,1864,3169.0,37860
6345,FRA,1865,3067.0,38020
6346,FRA,1866,3083.0,38080
6347,FRA,1867,2890.0,38230
6348,FRA,1868,3159.0,38330
6349,FRA,1869,3198.0,38890
6350,FRA,1870,2990.0,38440
6351,FRA,1871,3027.0,37731
6352,FRA,1872,3312.0,37679
6353,FRA,1873,3064.0,37887
6354,FRA,1874,3438.0,38044
6355,FRA,1875,3537.0,38221
6356,FRA,1876,3233.0,38398
6357,FRA,1877,3390.0,38576
6358,FRA,1878,3333.0,38763
6359,FRA,1879,3113.0,38909
6360,FRA,1880,3379.0,39045
6361,FRA,1881,3497.0,39191
6362,FRA,1882,3647.0,39337
6363,FRA,1883,3647.0,39472
6364,FRA,1884,3591.0,39629
6365,FRA,1885,3518.0,39733
6366,FRA,1886,3566.0,39858
6367,FRA,1887,3585.0,39889
6368,FRA,1888,3617.0,39920
6369,FRA,1889,3701.0,40004
6370,FRA,1890,3787.0,40014
6371,FRA,1891,3877.0,39983
6372,FRA,1892,3974.0,39993
6373,FRA,1893,4041.0,40014
6374,FRA,1894,4186.0,40056
6375,FRA,1895,4095.0,40098
6376,FRA,1896,4280.0,40192
6377,FRA,1897,4207.0,40348
6378,FRA,1898,4399.0,40473
6379,FRA,1899,4640.0,40546
6380,FRA,1900,4584.0,40598
6381,FRA,1901,4505.0,40640
6382,FRA,1902,4423.0,40713
6383,FRA,1903,4513.0,40786
6384,FRA,1904,4538.0,40859
6385,FRA,1905,4613.0,40890
6386,FRA,1906,4691.0,40942
6387,FRA,1907,4894.0,40942
6388,FRA,1908,4854.0,41046
6389,FRA,1909,5048.0,41109
6390,FRA,1910,4726.0,41224
6391,FRA,1911,5180.0,41307
6392,FRA,1912,5601.0,41359
6393,FRA,1913,5555.0,41463
6394,FRA,1914,5158.0,41476
6395,FRA,1915,5177.0,40481
6396,FRA,1916,5520.0,39884
6397,FRA,1917,4748.0,39288
6398,FRA,1918,3819.0,38542
6399,FRA,1919,4481.0,38700
6400,FRA,1920,5144.0,39000
6401,FRA,1921,4901.0,39240
6402,FRA,1922,5754.0,39420
6403,FRA,1923,5984.0,39880
6404,FRA,1924,6661.0,40310
6405,FRA,1925,6641.0,40610
6406,FRA,1926,6773.0,40870
6407,FRA,1927,6621.0,40940
6408,FRA,1928,7063.0,41050
6409,FRA,1929,7508.0,41230
6410,FRA,1930,7224.0,41610
6411,FRA,1931,6751.0,41860
6412,FRA,1932,6311.0,41860
6413,FRA,1933,6757.0,41890
6414,FRA,1934,6682.0,41950
6415,FRA,1935,6513.0,41940
6416,FRA,1936,6765.0,41910
6417,FRA,1937,7152.0,41930
6418,FRA,1938,7119.0,41960
6419,FRA,1939,7640.0,41900
6420,FRA,1940,6443.0,41000
6421,FRA,1941,5274.0,39600
6422,FRA,1942,4752.0,39400
6423,FRA,1943,4559.0,39000
6424,FRA,1944,3861.0,38900
6425,FRA,1945,4101.0,39700
6426,FRA,1946,6145.0,40290
6427,FRA,1947,6596.0,40680
6428,FRA,1948,7002.0,41110
6429,FRA,1949,7884.0,41480
6430,FRA,1950,8266.0,42518
6431,FRA,1951,8705.0,42862
6432,FRA,1952,8869.0,43184
6433,FRA,1953,9060.0,43495
6434,FRA,1954,9428.0,43822
6435,FRA,1955,9881.0,44218
6436,FRA,1956,10278.0,44657
6437,FRA,1957,10779.0,45152
6438,FRA,1958,10927.0,45654
6439,FRA,1959,11124.0,46129
6440,FRA,1960,11792.0,46584
6441,FRA,1961,12302.0,47128
6442,FRA,1962,12859.0,48089
6443,FRA,1963,13330.0,48799
6444,FRA,1964,14057.0,49357
6445,FRA,1965,14609.0,49802
6446,FRA,1966,15213.0,50254
6447,FRA,1967,15792.0,50650
6448,FRA,1968,16365.0,51034
6449,FRA,1969,17352.0,51470
6450,FRA,1970,18187.0,51918
6451,FRA,1971,18881.0,52432
6452,FRA,1972,19549.0,52894
6453,FRA,1973,20441.0,53333
6454,FRA,1974,20902.0,53690
6455,FRA,1975,20653.0,53955
6456,FRA,1976,21465.0,54159
6457,FRA,1977,22177.0,54378
6458,FRA,1978,22698.0,54602
6459,FRA,1979,23326.0,54836
6460,FRA,1980,23537.0,55110
6461,FRA,1981,23655.0,55399
6462,FRA,1982,24120.0,55697
6463,FRA,1983,24300.0,55929
6464,FRA,1984,24519.0,56246
6465,FRA,1985,24755.0,56490
6466,FRA,1986,25238.0,56725
6467,FRA,1987,25756.0,56989
6468,FRA,1988,26763.0,57255
6469,FRA,1989,27576.0,57821
6470,FRA,1990,28129.0,58168
6471,FRA,1991,28294.0,58514
6472,FRA,1992,28620.0,58801
6473,FRA,1993,28336.0,59050
6474,FRA,1994,28908.0,59265
6475,FRA,1995,29419.0,59474
6476,FRA,1996,29737.0,59680
6477,FRA,1997,30342.0,59887
6478,FRA,1998,31323.0,60103
6479,FRA,1999,32285.0,60408
6480,FRA,2000,33410.0,60819
6481,FRA,2001,33920.0,61259
6482,FRA,2002,34153.0,61702
6483,FRA,2003,34292.0,62136
6484,FRA,2004,35094.0,62591
6485,FRA,2005,35495.0,63060
6486,FRA,2006,36166.0,63497
6487,FRA,2007,36846.0,63886
6488,FRA,2008,36762.0,64239
6489,FRA,2009,35535.0,64565
6490,FRA,2010,36087.0,64880
6491,FRA,2011,36691.0,65189
6492,FRA,2012,36571.0,65500
6493,FRA,2013,36632.0,65945
6494,FRA,2014,36527.0,66374
6495,FRA,2015,36827.0,66611
6496,FRA,2016,37124.0,66787
6497,FRA,2017,37895.0,66927
6498,FRA,2018,38516.0,67029
6499,GAB,1950,2958.0,416
6500,GAB,1951,3049.0,418
6501,GAB,1952,3143.0,421
6502,GAB,1953,3237.0,423
6503,GAB,1954,3335.0,426
6504,GAB,1955,3437.0,429
6505,GAB,1956,3539.0,432
6506,GAB,1957,3642.0,435
6507,GAB,1958,3749.0,438
6508,GAB,1959,3857.0,442
6509,GAB,1960,3982.0,446
6510,GAB,1961,4415.0,450
6511,GAB,1962,4497.0,456
6512,GAB,1963,4599.0,461
6513,GAB,1964,4616.0,468
6514,GAB,1965,4626.0,474
6515,GAB,1966,4761.0,482
6516,GAB,1967,4882.0,489
6517,GAB,1968,4927.0,497
6518,GAB,1969,5252.0,504
6519,GAB,1970,5587.0,515
6520,GAB,1971,6027.0,526
6521,GAB,1972,6559.0,538
6522,GAB,1973,6935.0,561
6523,GAB,1974,9083.0,597
6524,GAB,1975,9985.0,647
6525,GAB,1976,12747.0,688
6526,GAB,1977,10849.0,706
6527,GAB,1978,8013.0,726
6528,GAB,1979,8091.0,723
6529,GAB,1980,8402.0,714
6530,GAB,1981,8625.0,731
6531,GAB,1982,8099.0,754
6532,GAB,1983,8281.0,779
6533,GAB,1984,8612.0,805
6534,GAB,1985,8131.0,833
6535,GAB,1986,7818.0,859
6536,GAB,1987,6320.0,881
6537,GAB,1988,6982.0,900
6538,GAB,1989,7422.0,919
6539,GAB,1990,7646.0,938
6540,GAB,1991,8297.0,961
6541,GAB,1992,8194.0,970
6542,GAB,1993,8551.0,1016
6543,GAB,1994,9193.0,1032
6544,GAB,1995,9834.0,1041
6545,GAB,1996,10389.0,1061
6546,GAB,1997,11203.0,1086
6547,GAB,1998,11758.0,1111
6548,GAB,1999,10648.0,1143
6549,GAB,2000,10638.0,1179
6550,GAB,2001,11105.0,1207
6551,GAB,2002,11141.0,1234
6552,GAB,2003,11666.0,1262
6553,GAB,2004,12023.0,1297
6554,GAB,2005,12438.0,1340
6555,GAB,2006,12343.0,1384
6556,GAB,2007,13456.0,1434
6557,GAB,2008,13330.0,1487
6558,GAB,2009,13618.0,1542
6559,GAB,2010,14927.0,1600
6560,GAB,2011,16403.0,1656
6561,GAB,2012,16932.0,1714
6562,GAB,2013,17532.0,1778
6563,GAB,2014,18053.0,1843
6564,GAB,2015,18389.0,1905
6565,GAB,2016,18413.0,1966
6566,GAB,2017,17963.0,2026
6567,GAB,2018,17614.0,2083
6568,GBR,1,,800
6569,GBR,1000,1151.0,2000
6570,GBR,1252,1320.0,0
6571,GBR,1253,1328.0,0
6572,GBR,1254,1317.0,0
6573,GBR,1255,1285.0,0
6574,GBR,1256,1255.0,0
6575,GBR,1257,1240.0,0
6576,GBR,1258,1418.0,0
6577,GBR,1259,1191.0,0
6578,GBR,1260,1292.0,0
6579,GBR,1261,1286.0,0
6580,GBR,1262,1219.0,0
6581,GBR,1263,1205.0,0
6582,GBR,1264,1182.0,0
6583,GBR,1265,1185.0,0
6584,GBR,1266,1401.0,0
6585,GBR,1267,1313.0,0
6586,GBR,1268,1211.0,0
6587,GBR,1269,1225.0,0
6588,GBR,1270,1192.0,0
6589,GBR,1271,1177.0,0
6590,GBR,1272,1220.0,0
6591,GBR,1273,1149.0,0
6592,GBR,1274,1143.0,0
6593,GBR,1275,1304.0,0
6594,GBR,1276,1146.0,0
6595,GBR,1277,1222.0,0
6596,GBR,1278,1265.0,0
6597,GBR,1279,1048.0,0
6598,GBR,1280,1058.0,0
6599,GBR,1281,1118.0,0
6600,GBR,1282,1078.0,0
6601,GBR,1283,1019.0,0
6602,GBR,1284,1048.0,0
6603,GBR,1285,1055.0,0
6604,GBR,1286,1034.0,0
6605,GBR,1287,1125.0,0
6606,GBR,1288,1085.0,0
6607,GBR,1289,995.0,0
6608,GBR,1290,1004.0,0
6609,GBR,1291,1006.0,0
6610,GBR,1292,1060.0,0
6611,GBR,1293,1086.0,0
6612,GBR,1294,1078.0,0
6613,GBR,1295,1155.0,0
6614,GBR,1296,1202.0,0
6615,GBR,1297,1151.0,0
6616,GBR,1298,1211.0,0
6617,GBR,1299,1167.0,0
6618,GBR,1300,1159.0,0
6619,GBR,1301,1168.0,0
6620,GBR,1302,1199.0,0
6621,GBR,1303,1249.0,0
6622,GBR,1304,1130.0,0
6623,GBR,1305,1162.0,0
6624,GBR,1306,1129.0,0
6625,GBR,1307,1184.0,0
6626,GBR,1308,1199.0,0
6627,GBR,1309,1229.0,0
6628,GBR,1310,1213.0,0
6629,GBR,1311,1257.0,0
6630,GBR,1312,1224.0,0
6631,GBR,1313,1246.0,0
6632,GBR,1314,1247.0,0
6633,GBR,1315,1121.0,0
6634,GBR,1316,1072.0,0
6635,GBR,1317,1136.0,0
6636,GBR,1318,1270.0,0
6637,GBR,1319,1292.0,0
6638,GBR,1320,1266.0,0
6639,GBR,1321,1085.0,0
6640,GBR,1322,1156.0,0
6641,GBR,1323,1215.0,0
6642,GBR,1324,1122.0,0
6643,GBR,1325,1230.0,0
6644,GBR,1326,1245.0,0
6645,GBR,1327,1222.0,0
6646,GBR,1328,1135.0,0
6647,GBR,1329,1193.0,0
6648,GBR,1330,1161.0,0
6649,GBR,1331,1106.0,0
6650,GBR,1332,1163.0,0
6651,GBR,1333,1197.0,0
6652,GBR,1334,1156.0,0
