,iso3,year,ideal
3950,BGR,1963,-2.747588
3951,BGR,1965,-2.356271
3952,BGR,1966,-2.157573
3953,BGR,1967,-1.590229
3954,BGR,1968,-1.894396
3955,BGR,1969,-1.834454
3956,BGR,1970,-2.466436
3957,BGR,1971,-2.43759
3958,BGR,1972,-2.094577
3959,BGR,1973,-2.182278
3960,BGR,1974,-2.097016
3961,BGR,1975,-2.366751
3962,BGR,1976,-2.01502
3963,BGR,1977,-2.42502
3964,BGR,1978,-2.363805
3965,BGR,1979,-2.287162
3966,BGR,1980,-2.134438
3967,BGR,1981,-2.011272
3968,BGR,1982,-1.873713
3969,BGR,1983,-1.910771
3970,BGR,1984,-1.369705
3971,BGR,1985,-1.540295
3972,BGR,1986,-1.219522
3973,BGR,1987,-0.973362
3974,BGR,1988,-0.3629075
3975,BGR,1989,-0.5786994
3976,BGR,1990,0.9490075
3977,BGR,1991,1.406455
3978,BGR,1992,1.458057
3979,BGR,1993,1.519929
3980,BGR,1994,1.300571
3981,BGR,1995,1.161528
3982,BGR,1996,1.381586
3983,BGR,1997,1.475179
3984,BGR,1998,1.251258
3985,BGR,1999,1.165168
3986,BGR,2000,1.064548
3987,BGR,2001,1.143161
3988,BGR,2002,1.198873
3989,BGR,2003,1.225182
3990,BGR,2004,1.040155
3991,BGR,2005,0.9256611
3992,BGR,2006,1.00736
3993,BGR,2007,0.9606433
3994,BGR,2008,0.9923257
3995,BGR,2009,0.9546326
3996,BGR,2010,1.060163
3997,BGR,2011,1.032175
3998,BGR,2012,0.9383371
3999,BGR,2013,0.9561158
4000,BGR,2014,0.9930717
4001,BGR,2015,0.9793708
4002,BGR,2016,1.047284
4003,BGR,2017,1.007453
4004,BGR,2018,0.984169
4005,BGR,2019,1.105652
4006,BGR,2020,1.152083
4007,BGR,2021,1.104737
4008,BGR,2022,1.220988
4009,MDA,1992,1.171405
4010,MDA,1993,1.206859
4011,MDA,1994,1.238737
4012,MDA,1995,1.129225
4013,MDA,1996,1.10664
4014,MDA,1997,1.135488
4015,MDA,1998,1.030876
4016,MDA,1999,0.9909211
4017,MDA,2000,0.9217878
4018,MDA,2001,0.9302079
4019,MDA,2002,0.8726703
4020,MDA,2003,0.7345778
4021,MDA,2004,0.6928609
4022,MDA,2005,0.8053428
4023,MDA,2006,1.054716
4024,MDA,2007,0.8992678
4025,MDA,2008,0.8762317
4026,MDA,2009,0.9342848
4027,MDA,2010,0.8976895
4028,MDA,2011,0.9457102
4029,MDA,2012,0.9359363
4030,MDA,2013,0.943996
4031,MDA,2014,0.9318491
4032,MDA,2015,0.8795923
4033,MDA,2016,0.8365745
4034,MDA,2017,0.7627835
4035,MDA,2018,0.7377796
4036,MDA,2019,0.658151
4037,MDA,2020,0.6093773
4038,MDA,2021,0.6747759
4039,MDA,2022,0.8319518
4040,ROU,1955,-2.865968
4041,ROU,1956,-2.848766
4042,ROU,1957,-2.796484
4043,ROU,1958,-2.830175
4044,ROU,1959,-2.765252
4045,ROU,1960,-2.300187
4046,ROU,1961,-2.321732
4047,ROU,1962,-2.301065
4048,ROU,1963,-2.628978
4049,ROU,1965,-2.210145
4050,ROU,1966,-2.174932
4051,ROU,1967,-0.7164081
4052,ROU,1968,-1.211795
4053,ROU,1969,-1.1702
4054,ROU,1970,-1.729655
4055,ROU,1971,-1.747329
4056,ROU,1972,-1.221347
4057,ROU,1973,-0.9589707
4058,ROU,1974,-1.004681
4059,ROU,1975,-1.376386
4060,ROU,1976,-1.580812
4061,ROU,1977,-0.9207442
4062,ROU,1978,-0.6801578
4063,ROU,1979,-0.7377151
4064,ROU,1980,-0.8510478
4065,ROU,1981,-0.8443813
4066,ROU,1982,-0.7411575
4067,ROU,1983,-0.9297953
4068,ROU,1984,-0.6840953
4069,ROU,1985,-0.7377511
4070,ROU,1986,-0.7755231
4071,ROU,1987,-0.8062498
4072,ROU,1988,-0.5831512
4073,ROU,1989,-0.5528703
4074,ROU,1990,1.069928
4075,ROU,1991,1.506035
4076,ROU,1992,1.493097
4077,ROU,1993,1.487346
4078,ROU,1994,1.4463
4079,ROU,1995,1.221838
4080,ROU,1996,1.451723
4081,ROU,1997,1.360063
4082,ROU,1998,1.24739
4083,ROU,1999,1.161595
4084,ROU,2000,1.13617
4085,ROU,2001,1.148881
4086,ROU,2002,1.177691
4087,ROU,2003,1.003971
4088,ROU,2004,1.022438
4089,ROU,2005,0.9851667
4090,ROU,2006,0.9857697
4091,ROU,2007,0.9925184
4092,ROU,2008,1.034931
4093,ROU,2009,1.022375
4094,ROU,2010,0.9937832
4095,ROU,2011,0.9879111
4096,ROU,2012,1.002401
4097,ROU,2013,0.9390435
4098,ROU,2014,0.9656826
4099,ROU,2015,0.9705422
4100,ROU,2016,1.151754
4101,ROU,2017,1.1107
4102,ROU,2018,1.077333
4103,ROU,2019,1.157597
4104,ROU,2020,1.132422
4105,ROU,2021,1.094597
4106,ROU,2022,1.222911
4107,RUS,1946,-1.981211
4108,RUS,1947,-1.989011
4109,RUS,1948,-2.502633
4110,RUS,1949,-2.742422
4111,RUS,1950,-2.859961
4112,RUS,1951,-2.781139
4113,RUS,1952,-2.7373
4114,RUS,1953,-2.66944
4115,RUS,1954,-2.734623
4116,RUS,1955,-2.986901
4117,RUS,1956,-2.806859
4118,RUS,1957,-2.787639
4119,RUS,1958,-2.82519
4120,RUS,1959,-2.784171
4121,RUS,1960,-2.349149
4122,RUS,1961,-2.333028
4123,RUS,1962,-2.319841
4124,RUS,1963,-2.739436
4125,RUS,1965,-2.360357
4126,RUS,1966,-2.151407
4127,RUS,1967,-1.609662
4128,RUS,1968,-1.906163
4129,RUS,1969,-1.620606
4130,RUS,1970,-2.444551
4131,RUS,1971,-2.454378
4132,RUS,1972,-2.083069
4133,RUS,1973,-2.186943
4134,RUS,1974,-2.112573
4135,RUS,1975,-2.384601
4136,RUS,1976,-2.018851
4137,RUS,1977,-2.413177
4138,RUS,1978,-2.366998
4139,RUS,1979,-2.298227
4140,RUS,1980,-2.116573
4141,RUS,1981,-2.055092
4142,RUS,1982,-1.942872
4143,RUS,1983,-1.918035
4144,RUS,1984,-1.377205
4145,RUS,1985,-1.482425
4146,RUS,1986,-0.8947605
4147,RUS,1987,-0.9409918
4148,RUS,1988,-0.7697149
4149,RUS,1989,-0.6777392
4150,RUS,1990,-0.1409885
4151,RUS,1991,0.710389
4152,RUS,1992,1.139861
4153,RUS,1993,1.358404
4154,RUS,1994,1.161203
4155,RUS,1995,1.196734
4156,RUS,1996,0.8309307
4157,RUS,1997,0.6116381
4158,RUS,1998,0.5260804
4159,RUS,1999,0.4179016
4160,RUS,2000,0.21056
4161,RUS,2001,0.2042988
4162,RUS,2002,0.2776974
4163,RUS,2003,0.2674471
4164,RUS,2004,0.1166126
4165,RUS,2005,0.0762989
4166,RUS,2006,-0.2097273
4167,RUS,2007,-0.08272431
4168,RUS,2008,-0.2053075
4169,RUS,2009,-0.04916706
4170,RUS,2010,0.03088481
4171,RUS,2011,-0.18282
4172,RUS,2012,0.09652058
4173,RUS,2013,-0.03301148
4174,RUS,2014,0.04560991
4175,RUS,2015,0.1668094
4176,RUS,2016,0.1888178
4177,RUS,2017,0.08603115
4178,RUS,2018,0.0797401
4179,RUS,2019,0.09159945
4180,RUS,2020,0.05475173
4181,RUS,2021,0.1008324
4182,RUS,2022,-0.3465774
4183,EST,1991,1.256665
4184,EST,1992,1.203166
4185,EST,1993,1.079153
4186,EST,1994,1.192637
4187,EST,1995,1.172006
